global unique identifier	last edited date	taxonomic order	category	taxon concept id	common name	scientific name	subspecies common name	subspecies scientific name	exotic code	observation count	breeding code	breeding category	behavior code	age/sex	country	country code	state	state code	county	county code	iba code	bcr code	usfws code	atlas block	locality	locality id	locality type	latitude	longitude	observation date	time observations started	observer id	sampling event identifier	protocol type	protocol code	project code	duration minutes	effort distance km	effort area ha	number observers	all species reported	group identifier	has media	approved	reviewed	reason	trip comments	species comments	
URN:CornellLabOfOrnithology:EBIRD:OBS1280791311	2022-01-11 10:46:22.133687	33402	species	avibase-4168AF09	Blackburnian Warbler	Setophaga fusca				1					Colombia	CO	Caldas	CO-CAL	NA		NA	NA	NA	NA	Color de Mi Revés(4.988, -75.408)	L16933056	P	4.9883857	-75.4076105	2021-11-13	07:06:00	obsr593012	S97837259	Traveling	P22	EBIRD	291	2.55	NA	15	1	G7442095	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1278344925	2022-10-25 02:42:45.791804	33402	species	avibase-4168AF09	Blackburnian Warbler	Setophaga fusca				8					Colombia	CO	Caldas	CO-CAL	NA		NA	NA	NA	NA	RN Industria Licorera de Caldas	L8077994	H	5.0418803	-75.4401267	2021-11-13	07:00:00	obsr651643	S97662993	Stationary	P21	EBIRD	240	NA	NA	2	1	G7429112	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1280562334	2022-10-25 02:32:49.879042	33402	species	avibase-4168AF09	Blackburnian Warbler	Setophaga fusca				7					Colombia	CO	Caldas	CO-CAL	NA		NA	NA	NA	NA	Ecoparque Los Alcázares-Arenillo	L2414386	H	5.0638426	-75.5321324	2021-11-13	05:51:00	obsr623034	S97817455	Traveling	P22	EBIRD	357	6.99	NA	11	1	G7417937	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1283030574	2021-11-24 09:15:42.01626	33402	species	avibase-4168AF09	Blackburnian Warbler	Setophaga fusca				1					Colombia	CO	Caldas	CO-CAL	NA		NA	NA	NA	NA	El Porvenir, Villamaria 4.99676, -75.54910	L16953415	P	4.996764	-75.549099	2021-11-16	08:24:00	obsr1919766	S98001722	Traveling	P22	EBIRD	74	0.583	NA	3	1	G7455236	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1431725973	2022-05-16 06:23:17.548149	33402	species	avibase-4168AF09	Blackburnian Warbler	Setophaga fusca				1					Colombia	CO	Caldas	CO-CAL	NA		NA	NA	NA	NA	Recinto del Pensamiento	L5529238	H	5.0422867	-75.4449552	2021-11-11	12:51:00	obsr1904696	S110345338	Traveling	P22	EBIRD	339	1.239	NA	1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1286266532	2021-12-11 16:22:26.368157	33402	species	avibase-4168AF09	Blackburnian Warbler	Setophaga fusca				1					Colombia	CO	Caldas	CO-CAL	NA		NA	NA	NA	NA	Vía Panamericana, Caldas, CO (5,033, -75,411)	L17002639	P	5.0327642	-75.4112142	2021-11-10	12:41:00	obsr1091918	S98253866	Traveling	P22	EBIRD	11	3.91	NA	2	1	G7517441	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1279470403	2022-10-26 06:18:04.863245	33402	species	avibase-4168AF09	Blackburnian Warbler	Setophaga fusca				1					Colombia	CO	Caldas	CO-CAL	NA		NA	NA	NA	NA	Reserva Ecológica Río Blanco--lower entrance road	L4281858	H	5.0696236	-75.4441236	2021-11-12	15:40:00	obsr514332	S97738949	Traveling	P22	EBIRD	141	3.364	NA	11	1	G7418295	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1278920600	2022-12-12 12:38:19.291457	33402	species	avibase-4168AF09	Blackburnian Warbler	Setophaga fusca				1					Colombia	CO	Caldas	CO-CAL	NA		NA	NA	NA	NA	(4.9941667) (-75.40444444444445)	L13358894	P	4.9941667	-75.4044444	2021-11-13	06:40:00	obsr1880441	S97701915	Traveling	P22	EBIRD	120	8	NA	12	1	G7432236	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1286390803	2021-11-29 20:00:35.012491	33402	species	avibase-4168AF09	Blackburnian Warbler	Setophaga fusca				2					Colombia	CO	Caldas	CO-CAL	NA		NA	NA	NA	NA	Finca La Libertad, Vereda San Gabriel/CO-Caldas-Manizales - 5,132x-75,557 - 11/03/2017 13:00	L5562515	P	5.1321073	-75.5573044	2021-11-20	17:15:00	obsr666506	S98263240	Stationary	P21	EBIRD	35	NA	NA	1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1280754829	2022-12-12 12:38:19.313305	33402	species	avibase-4168AF09	Blackburnian Warbler	Setophaga fusca				1					Colombia	CO	Caldas	CO-CAL	NA		NA	NA	NA	NA	(4.9941667) (-75.40444444444445)	L13358894	P	4.9941667	-75.4044444	2021-11-13	06:40:00	obsr623034	S97833400	Traveling	P22	EBIRD	120	8	NA	12	1	G7432236	0	1	0		Feria de aves de Sudamérica		
URN:CornellLabOfOrnithology:EBIRD:OBS1272707160	2021-11-07 12:07:06.395719	33402	species	avibase-4168AF09	Blackburnian Warbler	Setophaga fusca				3					Colombia	CO	Caldas	CO-CAL	NA		NA	NA	NA	NA	Bosque Popular Manizales	L16837367	P	5.035778	-75.472995	2021-11-06	07:06:00	obsr1187230	S97251716	Traveling	P22	EBIRD	198	2.51	NA	1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1281755795	2021-11-22 21:52:16.093437	33402	species	avibase-4168AF09	Blackburnian Warbler	Setophaga fusca				4					Colombia	CO	Caldas	CO-CAL	NA		NA	NA	NA	NA	Alto El Abejorro	L15375331	P	5.4200217	-75.004675	2021-11-18	08:22:00	obsr1134050	S97910588	Traveling	P22	EBIRD	172	3.03	NA	3	1	G7448488	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1282998410	2021-11-24 07:46:05.919144	33402	species	avibase-4168AF09	Blackburnian Warbler	Setophaga fusca				1					Colombia	CO	Caldas	CO-CAL	NA		NA	NA	NA	NA	El Porvenir, Villamaria 4.99676, -75.54910	L16953415	P	4.996764	-75.549099	2021-11-16	08:24:00	obsr734056	S97998900	Traveling	P22	EBIRD	74	0.583	NA	3	1	G7455236	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1281752527	2022-09-25 17:21:14.743123	33402	species	avibase-4168AF09	Blackburnian Warbler	Setophaga fusca				8					Colombia	CO	Caldas	CO-CAL	NA		NA	NA	NA	NA	La Llorana	L16944141	P	5.454378	-75.1523293	2021-11-21	09:11:00	obsr1477340	S97910358	Traveling	P22	EBIRD	131	2.21	NA	5	1	G7448842	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1278057218	2022-10-25 02:37:37.351259	33402	species	avibase-4168AF09	Blackburnian Warbler	Setophaga fusca				7					Colombia	CO	Caldas	CO-CAL	NA		NA	NA	NA	NA	Ecoparque Los Alcázares-Arenillo	L2414386	H	5.0638426	-75.5321324	2021-11-13	05:51:00	obsr1341304	S97645255	Traveling	P22	EBIRD	357	6.99	NA	11	1	G7417937	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1316327462	2022-10-25 05:50:56.603413	33402	species	avibase-4168AF09	Blackburnian Warbler	Setophaga fusca				1					Colombia	CO	Caldas	CO-CAL	NA		NA	NA	NA	NA	RN Bellavista	L4465017	H	5.3301486	-74.920224	2021-11-28	06:21:00	obsr2571477	S100564920	Traveling	P22	EBIRD	319	4.71	NA	7	1	G7477730	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1278183041	2022-10-25 02:13:53.593908	33402	species	avibase-4168AF09	Blackburnian Warbler	Setophaga fusca				1					Colombia	CO	Caldas	CO-CAL	NA		NA	NA	NA	NA	Hotel Paraíso Verde Manizales	L7350447	H	5.0898541	-75.5333555	2021-11-14	09:11:00	obsr2174818	S97652458	Traveling	P22	EBIRD	90	0.3	NA	8	1	G7427036	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1281963440	2021-11-22 10:05:13.044899	33402	species	avibase-4168AF09	Blackburnian Warbler	Setophaga fusca				1					Colombia	CO	Caldas	CO-CAL	NA		NA	NA	NA	NA	Vereda Río Claro	L4057364	H	4.997564	-75.551333	2021-11-22	07:58:00	obsr923050	S97924227	Traveling	P22	EBIRD	122	3.56	NA	1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1281673038	2021-11-21 18:58:48.978267	33402	species	avibase-4168AF09	Blackburnian Warbler	Setophaga fusca				2					Colombia	CO	Caldas	CO-CAL	NA		NA	NA	NA	NA	Color de Mi Reves(4.988, -75.407)	L16933124	P	4.9884079	-75.4072933	2021-11-14	06:42:00	obsr830314	S97905153	Traveling	P22	EBIRD	295	1	NA	19	1	G7442185	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1282305929	2021-11-22 20:49:07.786034	33402	species	avibase-4168AF09	Blackburnian Warbler	Setophaga fusca				2					Colombia	CO	Caldas	CO-CAL	NA		NA	NA	NA	NA	Color de Mi Reves(4.988, -75.407)	L16933124	P	4.9884079	-75.4072933	2021-11-14	06:42:00	obsr1350874	S97950499	Traveling	P22	EBIRD	295	1	NA	19	1	G7442185	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1287361861	2022-02-02 15:24:42.029586	33402	species	avibase-4168AF09	Blackburnian Warbler	Setophaga fusca				1					Colombia	CO	Caldas	CO-CAL	NA		NA	NA	NA	NA	Hacienda El Bosque	L7816358	H	5.0224866	-75.3683513	2021-12-01	07:25:00	obsr538843	S98330152	Traveling	P22	EBIRD	215	1.56	NA	4	1	G7481946	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1293605267	2022-06-04 17:32:09.648181	33402	species	avibase-4168AF09	Blackburnian Warbler	Setophaga fusca				8					Colombia	CO	Caldas	CO-CAL	NA		NA	NA	NA	NA	Pensilvania-Selva de Florencia-Manakin 2090	L16708245	P	5.4730644	-75.1158826	2021-12-11	11:01:00	obsr1836622	S98755644	Traveling	P22	EBIRD	166	2.04	NA	1	1		0	1	0		2096 - 2147 msnm		
URN:CornellLabOfOrnithology:EBIRD:OBS1290675714	2021-12-06 18:20:08.44643	33402	species	avibase-4168AF09	Blackburnian Warbler	Setophaga fusca				1					Colombia	CO	Caldas	CO-CAL	NA		NA	NA	NA	NA	Finca el Placer (acceso privado)	L630897	H	5.0356441	-75.5704321	2021-12-06	17:11:00	obsr1093059	S98564169	Traveling	P22	EBIRD	67	1.15	NA	1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1291895899	2022-10-26 06:19:57.38926	33402	species	avibase-4168AF09	Blackburnian Warbler	Setophaga fusca				2					Colombia	CO	Caldas	CO-CAL	NA		NA	NA	NA	NA	Montebello - Altomira Caldas, CO (5,475, -75,124)	L17055480	P	5.474784	-75.1235004	2021-12-07	08:21:00	obsr622414	S98647691	Traveling	P22	EBIRD_COL	186	3.58	NA	9	1	G7505098	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1291283983	2021-12-07 19:44:12.566186	33402	species	avibase-4168AF09	Blackburnian Warbler	Setophaga fusca				6					Colombia	CO	Caldas	CO-CAL	NA		NA	NA	NA	NA	La Bretaña - Pensilvania	L16599772	P	5.4446488	-75.1282226	2021-12-07	14:35:00	obsr1603937	S98605689	Traveling	P22	EBIRD	30	0.82	NA	15	1	G7505421	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1339980284	2022-02-12 02:09:31.455147	33402	species	avibase-4168AF09	Blackburnian Warbler	Setophaga fusca				3					Colombia	CO	Caldas	CO-CAL	NA		NA	NA	NA	NA	La Virgen - Pensilvania	L12957617	P	5.4120948	-75.1309192	2021-12-07	09:58:00	obsr397020	S102469412	Stationary	P21	EBIRD	17	NA	NA	2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1300171986	2022-11-13 14:06:09.601199	33402	species	avibase-4168AF09	Blackburnian Warbler	Setophaga fusca				13					Colombia	CO	Caldas	CO-CAL	NA		NA	NA	NA	NA	Ecoparque Los Alcázares-Arenillo	L2414386	H	5.0638426	-75.5321324	2021-12-18	07:25:00	obsr897647	S99224155	Traveling	P22	EBIRD	450	5.37	NA	3	1	G9170936	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1296254446	2021-12-16 09:31:30.123999	33402	species	avibase-4168AF09	Blackburnian Warbler	Setophaga fusca				1					Colombia	CO	Caldas	CO-CAL	NA		NA	NA	NA	NA	PaSos A04	L12958679	P	4.951709	-75.499195	2021-12-03	07:50:00	obsr1673374	S98932032	Stationary	P21	EBIRD	7	NA	NA	2	1	G7534587	0	1	0			Hembra-D: 5-A: 4	
URN:CornellLabOfOrnithology:EBIRD:OBS1296649736	2021-12-17 07:46:47.076025	33402	species	avibase-4168AF09	Blackburnian Warbler	Setophaga fusca				7					Colombia	CO	Caldas	CO-CAL	NA		NA	NA	NA	NA	Reserva Ecológica Río Blanco--Lodge	L1252500	H	5.0732224	-75.4378641	2021-12-09	06:15:00	obsr539401	S98957198	Traveling	P22	EBIRD	318	4.198	NA	12	1	G7515065	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1433500336	2022-05-17 13:27:22.467898	33402	species	avibase-4168AF09	Blackburnian Warbler	Setophaga fusca				5					Colombia	CO	Caldas	CO-CAL	NA		NA	NA	NA	NA	170017, Manizales CO-Caldas 5.11411, -75.50644	L19120999	P	5.11411	-75.506438	2021-12-29	08:24:00	obsr621480	S110489725	Traveling	P22	EBIRD	128	1.253	NA	2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1294398334	2022-10-25 02:39:50.448148	33402	species	avibase-4168AF09	Blackburnian Warbler	Setophaga fusca				15					Colombia	CO	Caldas	CO-CAL	NA		NA	NA	NA	NA	Ecoparque Los Alcázares-Arenillo--Jaulas	L8300431	H	5.066063	-75.531667	2021-12-11	08:13:00	obsr913720	S98806066	Traveling	P22	EBIRD	240	2	NA	3	1	G7522327	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1304745858	2022-11-15 17:50:59.659898	33402	species	avibase-4168AF09	Blackburnian Warbler	Setophaga fusca				3					Colombia	CO	Caldas	CO-CAL	NA		NA	NA	NA	NA	Owl's Watch	L11918683	H	5.08203	-75.446232	2021-12-28	12:23:00	obsr1792158	S99594309	Traveling	P22	EBIRD	250	4.601	NA	1	1	G7793665	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1291864606	2022-01-16 19:16:20.718399	33402	species	avibase-4168AF09	Blackburnian Warbler	Setophaga fusca				2					Colombia	CO	Caldas	CO-CAL	NA		NA	NA	NA	NA	Manizales-Neira, ALTO BONITO, Caldas, CO (5.114, -75.506)	L17061930	P	5.1143053	-75.5064322	2021-12-06	15:40:00	obsr1193349	S98646749	Stationary	P21	EBIRD_COL	121	NA	NA	2	1	G7523026	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1304167944	2021-12-28 07:19:46.516561	33402	species	avibase-4168AF09	Blackburnian Warbler	Setophaga fusca				21					Colombia	CO	Caldas	CO-CAL	NA		NA	NA	NA	NA	Río Blanco. Primer Bosque De Alisos-primer Río De Bajada, CO (5,082, -75,391)	L8379544	P	5.0821869	-75.3905681	2021-12-27	07:57:00	obsr621924	S99547180	Traveling	P22	EBIRD	83	1.18	NA	2	1	G7596815	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1315654638	2022-01-10 16:56:25.187851	33402	species	avibase-4168AF09	Blackburnian Warbler	Setophaga fusca				1					Colombia	CO	Caldas	CO-CAL	NA		NA	NA	NA	NA	Finca La Libertad, Vereda San Gabriel/CO-Caldas-Manizales - 5,132x-75,557 - 11/03/2017 13:00	L5562515	P	5.1321073	-75.5573044	2021-12-25	08:10:00	obsr666506	S100514820	Stationary	P21	EBIRD	55	NA	NA	1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1290369635	2021-12-06 10:07:00.122613	33402	species	avibase-4168AF09	Blackburnian Warbler	Setophaga fusca				11					Colombia	CO	Caldas	CO-CAL	NA		NA	NA	NA	NA	Reserva La Gaviota	L7753390	H	5.384244	-75.136656	2021-12-06	07:21:00	obsr1439256	S98539808	Traveling	P22	EBIRD	31	0.52	NA	1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1296643401	2021-12-17 07:46:47.076025	33402	species	avibase-4168AF09	Blackburnian Warbler	Setophaga fusca				7					Colombia	CO	Caldas	CO-CAL	NA		NA	NA	NA	NA	Reserva Ecológica Río Blanco--Lodge	L1252500	H	5.0732224	-75.4378641	2021-12-09	06:15:00	obsr289852	S98956703	Traveling	P22	EBIRD	318	4.198	NA	12	1	G7515065	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1293038015	2022-10-26 04:39:15.84216	33402	species	avibase-4168AF09	Blackburnian Warbler	Setophaga fusca				1					Colombia	CO	Caldas	CO-CAL	NA		NA	NA	NA	NA	Hacienda El Bosque	L7816358	H	5.0224866	-75.3683513	2021-12-10	07:24:00	obsr593012	S98720044	Traveling	P22	EBIRD	430	3	NA	4	1	G7514367	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1301173577	2021-12-22 22:41:51.051587	33402	species	avibase-4168AF09	Blackburnian Warbler	Setophaga fusca				2					Colombia	CO	Caldas	CO-CAL	NA		NA	NA	NA	NA	Marquetalia	L11441868	H	5.2969868	-75.0551111	2021-12-20	06:00:00	obsr1439834	S99301189	Traveling	P22	EBIRD	60	4	NA	3	1	G7573833	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1385830922	2022-04-08 08:23:52.613514	33402	species	avibase-4168AF09	Blackburnian Warbler	Setophaga fusca				1					Colombia	CO	Caldas	CO-CAL	NA		NA	NA	NA	NA	Bosque San Francisco	L8124940	H	5.054454	-75.73335	2021-12-20	11:00:00	obsr897647	S106511887	Traveling	P22	EBIRD	80	1.2	NA	5	1	G7905809	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1298999341	2021-12-19 16:33:23.028425	33402	species	avibase-4168AF09	Blackburnian Warbler	Setophaga fusca				1					Colombia	CO	Caldas	CO-CAL	NA		NA	NA	NA	NA	PaSos A09	L13182860	P	4.9792767	-75.5385592	2021-12-07	06:10:00	obsr668929	S99133141	Stationary	P21	EBIRD	5	NA	NA	1	1	G7534598	0	1	0		A09-5 iniciales	Macho-D: 4-A: 3.5	
URN:CornellLabOfOrnithology:EBIRD:OBS1293180849	2021-12-11 01:52:30.190425	33402	species	avibase-4168AF09	Blackburnian Warbler	Setophaga fusca				1					Colombia	CO	Caldas	CO-CAL	NA		NA	NA	NA	NA	Reserva Ecológica Río Blanco--lower entrance road	L4281858	H	5.0696236	-75.4441236	2021-12-09	13:53:00	obsr30097	S98726755	Traveling	P22	EBIRD	17	0.265	NA	11	1	G7515082	0	1	0		Further down road		
URN:CornellLabOfOrnithology:EBIRD:OBS1306806530	2022-10-26 04:40:26.889784	33402	species	avibase-4168AF09	Blackburnian Warbler	Setophaga fusca				10					Colombia	CO	Caldas	CO-CAL	NA		NA	NA	NA	NA	Reserva Ecológica Río Blanco--Lodge	L1252500	H	5.0732224	-75.4378641	2021-12-31	07:20:00	obsr621924	S99762959	Traveling	P22	EBIRD	240	2	NA	3	1	G7615005	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1297839777	2022-10-26 02:48:04.688849	33402	species	avibase-4168AF09	Blackburnian Warbler	Setophaga fusca				2					Colombia	CO	Caldas	CO-CAL	NA		NA	NA	NA	NA	29, Caldas, CO (4.99, -75.589)	L17126715	P	4.9903943	-75.5893919	2021-12-18	10:46:00	obsr900255	S99042263	Traveling	P22	EBIRD	61	0.5	NA	5	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1289004725	2021-12-06 15:54:20.958882	33402	species	avibase-4168AF09	Blackburnian Warbler	Setophaga fusca				1					Colombia	CO	Caldas	CO-CAL	NA		NA	NA	NA	NA	La Virgen - Pensilvania	L12957617	P	5.4120948	-75.1309192	2021-12-04	06:51:00	obsr1477340	S98442835	Traveling	P22	EBIRD	196	10.99	NA	4	1	G7500411	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1295179904	2022-10-26 04:34:01.326024	33402	species	avibase-4168AF09	Blackburnian Warbler	Setophaga fusca				2					Colombia	CO	Caldas	CO-CAL	NA		NA	NA	NA	NA	Reserva Ecológica Río Blanco--Lodge	L1252500	H	5.0732224	-75.4378641	2021-12-13	07:05:00	obsr1201849	S98856648	Traveling	P22	EBIRD	360	4	NA	4	1	G7526828	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1298664751	2021-12-19 10:46:33.422012	33402	species	avibase-4168AF09	Blackburnian Warbler	Setophaga fusca				2					Colombia	CO	Caldas	CO-CAL	NA		NA	NA	NA	NA	San JOSÉ, Caldas, Pueblo	L17114795	P	5.0838723	-75.788494	2021-12-19	10:28:00	obsr164307	S99105240	Traveling	P22	EBIRD	14	0.18	NA	1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1304704923	2021-12-28 15:21:23.806555	33402	species	avibase-4168AF09	Blackburnian Warbler	Setophaga fusca				3					Colombia	CO	Caldas	CO-CAL	NA		NA	NA	NA	NA	Reserva Ecológica Río Blanco--Lodge	L1252500	H	5.0732224	-75.4378641	2021-12-27	10:00:00	obsr624555	S99589271	Traveling	P22	EBIRD	84	5.05	NA	3	1	G7599544	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1340541059	2022-02-12 16:27:11.670076	33402	species	avibase-4168AF09	Blackburnian Warbler	Setophaga fusca				1					Colombia	CO	Caldas	CO-CAL	NA		NA	NA	NA	NA	Cabañas Confa, Pensilvania Caldas	L17715384	P	5.3758148	-75.168713	2021-12-06	16:51:00	obsr629554	S102518585	Stationary	P21	EBIRD	11	NA	NA	3	1	G7860540	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1291337063	2021-12-07 21:41:30.870766	33402	species	avibase-4168AF09	Blackburnian Warbler	Setophaga fusca				4					Colombia	CO	Caldas	CO-CAL	NA		NA	NA	NA	NA	Reserva El Popal	L3626828	H	5.3710396	-75.1860952	2021-12-06	12:08:00	obsr1205007	S98609350	Traveling	P22	EBIRD	181	4.83	NA	6	1	G7500613	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1287536514	2021-12-01 21:30:50.293413	33402	species	avibase-4168AF09	Blackburnian Warbler	Setophaga fusca				1					Colombia	CO	Caldas	CO-CAL	NA		NA	NA	NA	NA	Ecoparque Los Alcázares-Arenillo--Jaulas	L8300431	H	5.066063	-75.531667	2021-12-01	16:54:00	obsr913720	S98342011	Traveling	P22	EBIRD	40	1	NA	1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1301103210	2021-12-22 22:41:51.051587	33402	species	avibase-4168AF09	Blackburnian Warbler	Setophaga fusca				2					Colombia	CO	Caldas	CO-CAL	NA		NA	NA	NA	NA	Marquetalia	L11441868	H	5.2969868	-75.0551111	2021-12-20	06:00:00	obsr1439256	S99296269	Traveling	P22	EBIRD	60	4	NA	3	1	G7573833	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1300487804	2021-12-21 18:55:39.793526	33402	species	avibase-4168AF09	Blackburnian Warbler	Setophaga fusca				3					Colombia	CO	Caldas	CO-CAL	NA		NA	NA	NA	NA	Ecoparque Los Alcázares-Arenillo	L2414386	H	5.0638426	-75.5321324	2021-12-21	14:06:00	obsr538843	S99250395	Traveling	P22	EBIRD	149	2.42	NA	3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1294374627	2022-10-26 06:18:33.915741	33402	species	avibase-4168AF09	Blackburnian Warbler	Setophaga fusca				3					Colombia	CO	Caldas	CO-CAL	NA		NA	NA	NA	NA	Pensilvania-Guayabal 2500	L17040482	P	5.4172446	-75.1410719	2021-12-12	07:08:00	obsr1477340	S98804004	Traveling	P22	EBIRD	166	4.1	NA	2	1	G7521537	0	1	0				
