"","checklist_id","observer_id","observation_count","species_observed","state_code","locality_id","latitude","longitude","protocol_type","all_species_reported","observation_date","year","day_of_year","hours_of_day","effort_hours","effort_distance_km","effort_speed_kmph","number_observers","elevation_mean","elevation_sd","ed_c01_barren","pland_c01_barren","ed_c02_snow","pland_c02_snow","ed_c03_water","pland_c03_water","ed_c11_evergreen_needleleaf","pland_c11_evergreen_needleleaf","ed_c12_evergreen_broadleaf","pland_c12_evergreen_broadleaf","ed_c13_deciduous_needleleaf","pland_c13_deciduous_needleleaf","ed_c14_deciduous_broadlead","pland_c14_deciduous_broadlead","ed_c15_mixed_broadleaf_needleleaf","pland_c15_mixed_broadleaf_needleleaf","ed_c16_mixed_broadleaf_deciduous","pland_c16_mixed_broadleaf_deciduous","ed_c21_open_forests","pland_c21_open_forests","ed_c22_sparse_forests","pland_c22_sparse_forests","ed_c31_dense_herbaceous","pland_c31_dense_herbaceous","ed_c32_sparse_herbaceous","pland_c32_sparse_herbaceous","ed_c41_dense_shrublands","pland_c41_dense_shrublands","ed_c42_shrubland_grassland","pland_c42_shrubland_grassland","ed_c43_sparse_shrublands","pland_c43_sparse_shrublands","ed_c255_unclassified","pland_c255_unclassified"
"1723","S53454569","obs428866",7,TRUE,"CO-CAL","L2241379",5.0694879,-75.4413374,"Traveling",1,2019-03-04,2019,63,7.46666666666667,4.63333333333333,2.11,0.455395683453237,3,2455.04296875,119.940673828125,0,0,0,0,0,0,0,0,11.055062891217,41.4634146341463,0,0,0,0,0,0,0,0,11.055062891217,58.5365853658537,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1724","S104787213","obs693372",0,FALSE,"CO-CAL","L2241379",5.0694879,-75.4413374,"Traveling",1,2022-03-07,2022,66,13.3833333333333,1.6,7.35,4.59375,4,2455.04296875,119.940673828125,0,0,0,0,0,0,0,0,6.16676977605303,57.1428571428572,0,0,0,0,0,0,0,0,6.16676977605303,42.8571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1725","S42130989","obs292684",0,FALSE,"CO-CAL","L2241379",5.0694879,-75.4413374,"Traveling",1,2018-01-17,2018,17,7,3,1.609,0.536333333333333,8,2455.04296875,119.940673828125,0,0,0,0,0,0,0,0,10.5286313249686,63.4146341463415,0,0,0,0,0,0,0,0,10.5286313249686,36.5853658536585,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1726","S64315286","obs1414571",0,FALSE,"CO-CAL","L2241379",5.0694879,-75.4413374,"Traveling",1,2020-02-10,2020,41,7,1,0.04,0.04,2,2455.04296875,119.940673828125,0,0,0,0,0,0,0,0,10.5286313249685,48.7804878048781,0,0,0,0,0,0,0,0,10.5286313249685,51.219512195122,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1727","S54353814","obs1182715",1,TRUE,"CO-CAL","L2241379",5.0694879,-75.4413374,"Traveling",1,2019-03-29,2019,88,9.1,4.56666666666667,4.43,0.97007299270073,4,2455.04296875,119.940673828125,0,0,0,0,0,0,0,0,11.055062891217,41.4634146341463,0,0,0,0,0,0,0,0,11.055062891217,58.5365853658537,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1728","S53362843","obs1182715",1,TRUE,"CO-CAL","L2241379",5.0694879,-75.4413374,"Traveling",1,2019-03-03,2019,62,14.9333333333333,5.21666666666667,7.94,1.5220447284345,6,2455.04296875,119.940673828125,0,0,0,0,0,0,0,0,11.055062891217,41.4634146341463,0,0,0,0,0,0,0,0,11.055062891217,58.5365853658537,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1729","S45898934","obs1001285",0,FALSE,"CO-CAL","L2241379",5.0694879,-75.4413374,"Traveling",1,2018-02-10,2018,41,15.6833333333333,4.58333333333333,8.89,1.93963636363636,2,2455.04296875,119.940673828125,0,0,0,0,0,0,0,0,10.5286313249686,63.4146341463415,0,0,0,0,0,0,0,0,10.5286313249686,36.5853658536585,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1730","S33876953","obs645717",0,FALSE,"CO-CAL","L2241379",5.0694879,-75.4413374,"Traveling",1,2017-01-22,2017,22,15.1166666666667,3,3,1,4,2455.04296875,119.940673828125,0,0,0,0,0,0,0,0,10.00219975872,53.6585365853659,0,0,0,0,0,0,0,0,10.00219975872,46.3414634146341,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1731","S53454038","obs428866",6,TRUE,"CO-CAL","L2241379",5.0694879,-75.4413374,"Traveling",1,2019-03-03,2019,62,13.8666666666667,2.66666666666667,1.15,0.43125,2,2455.04296875,119.940673828125,0,0,0,0,0,0,0,0,11.055062891217,41.4634146341463,0,0,0,0,0,0,0,0,11.055062891217,58.5365853658537,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1732","S63699999","obs1182715",2,TRUE,"CO-CAL","L2241379",5.0694879,-75.4413374,"Traveling",1,2020-01-23,2020,23,7.2,5.4,4.3,0.796296296296296,6,2455.04296875,119.940673828125,0,0,0,0,0,0,0,0,10.5286313249685,48.7804878048781,0,0,0,0,0,0,0,0,10.5286313249685,51.219512195122,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1733","S103931552","obs435822",1,TRUE,"CO-CAL","L2241379",5.0694879,-75.4413374,"Traveling",1,2022-02-28,2022,59,14.0333333333333,1.88333333333333,2.348,1.24672566371681,7,2455.04296875,119.940673828125,0,0,0,0,0,0,0,0,6.16676977605303,57.1428571428572,0,0,0,0,0,0,0,0,6.16676977605303,42.8571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1734","S62865978","obs1414571",0,FALSE,"CO-CAL","L2241379",5.0694879,-75.4413374,"Traveling",1,2020-01-01,2020,1,9,3,8,2.66666666666667,6,2455.04296875,119.940673828125,0,0,0,0,0,0,0,0,10.5286313249685,48.7804878048781,0,0,0,0,0,0,0,0,10.5286313249685,51.219512195122,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1735","S53472274","obs428866",8,TRUE,"CO-CAL","L2241379",5.0694879,-75.4413374,"Traveling",1,2019-03-05,2019,64,7.48333333333333,4.83333333333333,2.74,0.566896551724138,3,2455.04296875,119.940673828125,0,0,0,0,0,0,0,0,11.055062891217,41.4634146341463,0,0,0,0,0,0,0,0,11.055062891217,58.5365853658537,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1736","S65273630","obs359041",1,TRUE,"CO-CAL","L2241379",5.0694879,-75.4413374,"Traveling",1,2020-02-29,2020,60,7.46666666666667,3.58333333333333,2.06,0.574883720930233,8,2455.04296875,119.940673828125,0,0,0,0,0,0,0,0,10.5286313249685,48.7804878048781,0,0,0,0,0,0,0,0,10.5286313249685,51.219512195122,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1737","S43997668","obs569093",3,TRUE,"CO-CAL","L2241379",5.0694879,-75.4413374,"Traveling",1,2018-03-20,2018,79,14,4,2,0.5,2,2455.04296875,119.940673828125,0,0,0,0,0,0,0,0,10.5286313249686,63.4146341463415,0,0,0,0,0,0,0,0,10.5286313249686,36.5853658536585,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1738","S81829385","obs1070324",0,FALSE,"CO-CAL","L2241379",5.0694879,-75.4413374,"Traveling",1,2021-01-23,2021,23,6.5,5,5,1,1,2455.04296875,119.940673828125,0,0,0,0,0,0,0,0,11.2610578519227,30.4347826086957,0,0,0,0,0,0,0,0,11.2610578519227,69.5652173913043,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1739","S64725779","obs957263",0,FALSE,"CO-CAL","L2241379",5.0694879,-75.4413374,"Traveling",1,2020-02-18,2020,49,14.15,3.03333333333333,1.609,0.53043956043956,4,2455.04296875,119.940673828125,0,0,0,0,0,0,0,0,10.5286313249685,48.7804878048781,0,0,0,0,0,0,0,0,10.5286313249685,51.219512195122,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1740","S27685791","obs101835",0,FALSE,"CO-CAL","L2241379",5.0694879,-75.4413374,"Traveling",1,2016-01-27,2016,27,15,3.25,4.023,1.23784615384615,2,2455.04296875,119.940673828125,0,0,0,0,0,0,0,0,10.00219975872,63.4146341463415,0,0,0,0,0,0,0,0,10.00219975872,36.5853658536585,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1741","S84961161","obs227441",3,TRUE,"CO-CAL","L2241379",5.0694879,-75.4413374,"Traveling",1,2017-03-04,2017,63,5.83333333333333,4.58333333333333,4,0.872727272727273,4,2455.04296875,119.940673828125,0,0,0,0,0,0,0,0,10.00219975872,53.6585365853659,0,0,0,0,0,0,0,0,10.00219975872,46.3414634146341,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1742","S103939470","obs801936",0,FALSE,"CO-CAL","L2241379",5.0694879,-75.4413374,"Traveling",1,2022-02-28,2022,59,14.2666666666667,1.65,2.14,1.2969696969697,7,2455.04296875,119.940673828125,0,0,0,0,0,0,0,0,6.16676977605303,57.1428571428572,0,0,0,0,0,0,0,0,6.16676977605303,42.8571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1743","S53587503","obs725564",4,TRUE,"CO-CAL","L2241379",5.0694879,-75.4413374,"Stationary",1,2019-01-18,2019,18,7.01666666666667,5,0,0,3,2455.04296875,119.940673828125,0,0,0,0,0,0,0,0,11.055062891217,41.4634146341463,0,0,0,0,0,0,0,0,11.055062891217,58.5365853658537,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1744","S53604259","obs318205",0,FALSE,"CO-CAL","L2241379",5.0694879,-75.4413374,"Traveling",1,2019-02-27,2019,58,13.3333333333333,0.666666666666667,1.075,1.6125,10,2455.04296875,119.940673828125,0,0,0,0,0,0,0,0,11.055062891217,41.4634146341463,0,0,0,0,0,0,0,0,11.055062891217,58.5365853658537,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1745","S105967596","obs303816",2,TRUE,"CO-CAL","L2241379",5.0694879,-75.4413374,"Traveling",1,2022-03-11,2022,70,12.5,6,4.828,0.804666666666667,3,2455.04296875,119.940673828125,0,0,0,0,0,0,0,0,6.16676977605303,57.1428571428572,0,0,0,0,0,0,0,0,6.16676977605303,42.8571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1746","S52442208","obs811938",0,FALSE,"CO-CAL","L2241379",5.0694879,-75.4413374,"Traveling",1,2019-02-06,2019,37,13.4,3.28333333333333,4.333,1.31969543147208,1,2455.04296875,119.940673828125,0,0,0,0,0,0,0,0,11.055062891217,41.4634146341463,0,0,0,0,0,0,0,0,11.055062891217,58.5365853658537,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1747","S34743852","obs879085",0,FALSE,"CO-CAL","L2241379",5.0694879,-75.4413374,"Traveling",1,2017-02-16,2017,47,7,3,3.219,1.073,2,2455.04296875,119.940673828125,0,0,0,0,0,0,0,0,10.00219975872,53.6585365853659,0,0,0,0,0,0,0,0,10.00219975872,46.3414634146341,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1748","S104847138","obs56599",0,FALSE,"CO-CAL","L2241379",5.0694879,-75.4413374,"Traveling",1,2022-03-14,2022,73,15.25,1.01666666666667,1.216,1.19606557377049,1,2455.04296875,119.940673828125,0,0,0,0,0,0,0,0,6.16676977605303,57.1428571428572,0,0,0,0,0,0,0,0,6.16676977605303,42.8571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1749","S108249902","obs773154",0,FALSE,"CO-CAL","L2241379",5.0694879,-75.4413374,"Stationary",1,2022-02-25,2022,56,7.16666666666667,3.33333333333333,0,0,8,2455.04296875,119.940673828125,0,0,0,0,0,0,0,0,6.16676977605303,57.1428571428572,0,0,0,0,0,0,0,0,6.16676977605303,42.8571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1750","S111308185","obs604845",0,FALSE,"CO-CAL","L2241379",5.0694879,-75.4413374,"Traveling",1,2022-02-25,2022,56,7,3,2,0.666666666666667,8,2455.04296875,119.940673828125,0,0,0,0,0,0,0,0,6.16676977605303,57.1428571428572,0,0,0,0,0,0,0,0,6.16676977605303,42.8571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1751","S104847105","obs56599",0,FALSE,"CO-CAL","L2241379",5.0694879,-75.4413374,"Traveling",1,2022-03-14,2022,73,6.66666666666667,5.33333333333333,4.81,0.901875,1,2455.04296875,119.940673828125,0,0,0,0,0,0,0,0,6.16676977605303,57.1428571428572,0,0,0,0,0,0,0,0,6.16676977605303,42.8571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1752","S66238747","obs1182715",0,FALSE,"CO-CAL","L2241379",5.0694879,-75.4413374,"Traveling",1,2020-03-26,2020,86,9.78333333333333,1.2,0.75,0.625,2,2455.04296875,119.940673828125,0,0,0,0,0,0,0,0,10.5286313249685,48.7804878048781,0,0,0,0,0,0,0,0,10.5286313249685,51.219512195122,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1753","S51994725","obs354845",2,TRUE,"CO-CAL","L2241379",5.0694879,-75.4413374,"Traveling",1,2019-01-24,2019,24,9.8,3.33333333333333,2,0.6,8,2455.04296875,119.940673828125,0,0,0,0,0,0,0,0,11.055062891217,41.4634146341463,0,0,0,0,0,0,0,0,11.055062891217,58.5365853658537,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1754","S103585405","obs693372",2,TRUE,"CO-CAL","L2241379",5.0694879,-75.4413374,"Traveling",1,2022-02-23,2022,54,6.76666666666667,3.98333333333333,5.44,1.36569037656904,3,2455.04296875,119.940673828125,0,0,0,0,0,0,0,0,6.16676977605303,57.1428571428572,0,0,0,0,0,0,0,0,6.16676977605303,42.8571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1755","S52626270","obs345168",0,FALSE,"CO-CAL","L2241379",5.0694879,-75.4413374,"Traveling",1,2019-02-11,2019,42,19,1,0.4,0.4,5,2455.04296875,119.940673828125,0,0,0,0,0,0,0,0,11.055062891217,41.4634146341463,0,0,0,0,0,0,0,0,11.055062891217,58.5365853658537,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1756","S35525770","obs693372",4,TRUE,"CO-CAL","L2241379",5.0694879,-75.4413374,"Traveling",1,2017-03-29,2017,88,6.56666666666667,4,7,1.75,3,2455.04296875,119.940673828125,0,0,0,0,0,0,0,0,10.00219975872,53.6585365853659,0,0,0,0,0,0,0,0,10.00219975872,46.3414634146341,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1757","S43177476","obs134567",0,FALSE,"CO-CAL","L2241379",5.0694879,-75.4413374,"Traveling",1,2018-02-03,2018,34,7,5,3.219,0.6438,6,2455.04296875,119.940673828125,0,0,0,0,0,0,0,0,10.5286313249686,63.4146341463415,0,0,0,0,0,0,0,0,10.5286313249686,36.5853658536585,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1758","S54353893","obs1182715",1,TRUE,"CO-CAL","L2241379",5.0694879,-75.4413374,"Traveling",1,2019-03-08,2019,67,7.61666666666667,5.35,3.66,0.68411214953271,4,2455.04296875,119.940673828125,0,0,0,0,0,0,0,0,11.055062891217,41.4634146341463,0,0,0,0,0,0,0,0,11.055062891217,58.5365853658537,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1759","S64084526","obs1182715",0,FALSE,"CO-CAL","L2241379",5.0694879,-75.4413374,"Traveling",1,2020-01-21,2020,21,7.26666666666667,4.65,4.1,0.881720430107527,3,2455.04296875,119.940673828125,0,0,0,0,0,0,0,0,10.5286313249685,48.7804878048781,0,0,0,0,0,0,0,0,10.5286313249685,51.219512195122,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1760","S52055621","obs293878",0,FALSE,"CO-CAL","L2241379",5.0694879,-75.4413374,"Traveling",1,2018-02-13,2018,44,7,5,8.047,1.6094,4,2455.04296875,119.940673828125,0,0,0,0,0,0,0,0,10.5286313249686,63.4146341463415,0,0,0,0,0,0,0,0,10.5286313249686,36.5853658536585,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1761","S34058734","obs221342",1,TRUE,"CO-CAL","L2241379",5.0694879,-75.4413374,"Traveling",1,2017-01-30,2017,30,14.3333333333333,1.38333333333333,1,0.72289156626506,5,2455.04296875,119.940673828125,0,0,0,0,0,0,0,0,10.00219975872,53.6585365853659,0,0,0,0,0,0,0,0,10.00219975872,46.3414634146341,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1762","S64185271","obs114105",5,TRUE,"CO-CAL","L2241379",5.0694879,-75.4413374,"Traveling",1,2020-01-26,2020,26,8.5,5,3.219,0.6438,7,2455.04296875,119.940673828125,0,0,0,0,0,0,0,0,10.5286313249685,48.7804878048781,0,0,0,0,0,0,0,0,10.5286313249685,51.219512195122,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1763","S64728234","obs957263",0,FALSE,"CO-CAL","L2241379",5.0694879,-75.4413374,"Stationary",1,2020-02-18,2020,49,18.1333333333333,0.25,0,0,1,2455.04296875,119.940673828125,0,0,0,0,0,0,0,0,10.5286313249685,48.7804878048781,0,0,0,0,0,0,0,0,10.5286313249685,51.219512195122,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1764","S44184911","obs645717",1,TRUE,"CO-CAL","L2241379",5.0694879,-75.4413374,"Traveling",1,2018-03-30,2018,89,7,4,3,0.75,2,2455.04296875,119.940673828125,0,0,0,0,0,0,0,0,10.5286313249686,63.4146341463415,0,0,0,0,0,0,0,0,10.5286313249686,36.5853658536585,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1765","S53470970","obs292903",12,TRUE,"CO-CAL","L2241379",5.0694879,-75.4413374,"Traveling",1,2019-02-16,2019,47,6,5.5,4.828,0.877818181818182,5,2455.04296875,119.940673828125,0,0,0,0,0,0,0,0,11.055062891217,41.4634146341463,0,0,0,0,0,0,0,0,11.055062891217,58.5365853658537,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1766","S42071080","obs239617",0,FALSE,"CO-CAL","L2241379",5.0694879,-75.4413374,"Traveling",1,2018-01-14,2018,14,17,1.25,0.483,0.3864,2,2455.04296875,119.940673828125,0,0,0,0,0,0,0,0,10.5286313249686,63.4146341463415,0,0,0,0,0,0,0,0,10.5286313249686,36.5853658536585,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1767","S42078920","obs721680",0,FALSE,"CO-CAL","L2241379",5.0694879,-75.4413374,"Stationary",1,2018-01-19,2018,19,8.28333333333333,3.33333333333333,0,0,2,2455.04296875,119.940673828125,0,0,0,0,0,0,0,0,10.5286313249686,63.4146341463415,0,0,0,0,0,0,0,0,10.5286313249686,36.5853658536585,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1768","S63280800","obs1182715",1,TRUE,"CO-CAL","L2241379",5.0694879,-75.4413374,"Traveling",1,2020-01-11,2020,11,7.11666666666667,5.21666666666667,4.68,0.897124600638978,4,2455.04296875,119.940673828125,0,0,0,0,0,0,0,0,10.5286313249685,48.7804878048781,0,0,0,0,0,0,0,0,10.5286313249685,51.219512195122,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1769","S64103507","obs613983",0,FALSE,"CO-CAL","L2241379",5.0694879,-75.4413374,"Stationary",1,2020-02-02,2020,33,16.2666666666667,1,0,0,3,2455.04296875,119.940673828125,0,0,0,0,0,0,0,0,10.5286313249685,48.7804878048781,0,0,0,0,0,0,0,0,10.5286313249685,51.219512195122,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1770","S53448690","obs318205",1,TRUE,"CO-CAL","L2241379",5.0694879,-75.4413374,"Traveling",1,2019-02-27,2019,58,8.23333333333333,2.45,2.601,1.06163265306122,1,2455.04296875,119.940673828125,0,0,0,0,0,0,0,0,11.055062891217,41.4634146341463,0,0,0,0,0,0,0,0,11.055062891217,58.5365853658537,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1771","S52485035","obs1182715",0,FALSE,"CO-CAL","L2241379",5.0694879,-75.4413374,"Traveling",1,2019-02-07,2019,38,18.0833333333333,2,1.39,0.695,8,2455.04296875,119.940673828125,0,0,0,0,0,0,0,0,11.055062891217,41.4634146341463,0,0,0,0,0,0,0,0,11.055062891217,58.5365853658537,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1772","S103547007","obs693372",6,TRUE,"CO-CAL","L2241379",5.0694879,-75.4413374,"Traveling",1,2022-02-22,2022,53,14.3666666666667,6,9.41,1.56833333333333,4,2455.04296875,119.940673828125,0,0,0,0,0,0,0,0,6.16676977605303,57.1428571428572,0,0,0,0,0,0,0,0,6.16676977605303,42.8571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1773","S100242767","obs269273",5,TRUE,"CO-CAL","L2241379",5.0694879,-75.4413374,"Traveling",1,2022-01-02,2022,2,6.3,3.2,2.15,0.671875,3,2455.04296875,119.940673828125,0,0,0,0,0,0,0,0,6.16676977605303,57.1428571428572,0,0,0,0,0,0,0,0,6.16676977605303,42.8571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1774","S42562573","obs721680",0,FALSE,"CO-CAL","L2241379",5.0694879,-75.4413374,"Traveling",1,2018-01-23,2018,23,7,5,1.5,0.3,2,2455.04296875,119.940673828125,0,0,0,0,0,0,0,0,10.5286313249686,63.4146341463415,0,0,0,0,0,0,0,0,10.5286313249686,36.5853658536585,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1775","S53174516","obs164576",1,TRUE,"CO-CAL","L2241379",5.0694879,-75.4413374,"Traveling",1,2019-02-16,2019,47,17.3166666666667,0.383333333333333,0.15,0.391304347826087,6,2455.04296875,119.940673828125,0,0,0,0,0,0,0,0,11.055062891217,41.4634146341463,0,0,0,0,0,0,0,0,11.055062891217,58.5365853658537,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1776","S64420335","obs40317",2,TRUE,"CO-CAL","L2241379",5.0694879,-75.4413374,"Traveling",1,2020-02-13,2020,44,7.13333333333333,3.18333333333333,1.609,0.50544502617801,5,2455.04296875,119.940673828125,0,0,0,0,0,0,0,0,10.5286313249685,48.7804878048781,0,0,0,0,0,0,0,0,10.5286313249685,51.219512195122,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1777","S52626193","obs345168",2,TRUE,"CO-CAL","L2241379",5.0694879,-75.4413374,"Traveling",1,2019-02-12,2019,43,6.75,4,1.2,0.3,5,2455.04296875,119.940673828125,0,0,0,0,0,0,0,0,11.055062891217,41.4634146341463,0,0,0,0,0,0,0,0,11.055062891217,58.5365853658537,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1778","S53192111","obs318205",0,FALSE,"CO-CAL","L2241379",5.0694879,-75.4413374,"Stationary",1,2019-02-27,2019,58,11.55,1.16666666666667,0,0,1,2455.04296875,119.940673828125,0,0,0,0,0,0,0,0,11.055062891217,41.4634146341463,0,0,0,0,0,0,0,0,11.055062891217,58.5365853658537,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1779","S63707772","obs1182715",1,TRUE,"CO-CAL","L2241379",5.0694879,-75.4413374,"Traveling",1,2020-01-23,2020,23,14.5,2.11666666666667,2.44,1.15275590551181,6,2455.04296875,119.940673828125,0,0,0,0,0,0,0,0,10.5286313249685,48.7804878048781,0,0,0,0,0,0,0,0,10.5286313249685,51.219512195122,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1780","S51749284","obs540063",0,FALSE,"CO-CAL","L2241379",5.0694879,-75.4413374,"Stationary",1,2019-01-16,2019,16,17.25,0.833333333333333,0,0,10,2455.04296875,119.940673828125,0,0,0,0,0,0,0,0,11.055062891217,41.4634146341463,0,0,0,0,0,0,0,0,11.055062891217,58.5365853658537,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1781","S34409250","obs339449",0,FALSE,"CO-CAL","L2241379",5.0694879,-75.4413374,"Traveling",1,2017-02-14,2017,45,16.6666666666667,3,0.161,0.0536666666666667,1,2455.04296875,119.940673828125,0,0,0,0,0,0,0,0,10.00219975872,53.6585365853659,0,0,0,0,0,0,0,0,10.00219975872,46.3414634146341,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1782","S43251630","obs564872",0,FALSE,"CO-CAL","L2241379",5.0694879,-75.4413374,"Traveling",1,2018-02-26,2018,57,7.75,4,4.023,1.00575,10,2455.04296875,119.940673828125,0,0,0,0,0,0,0,0,10.5286313249686,63.4146341463415,0,0,0,0,0,0,0,0,10.5286313249686,36.5853658536585,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1783","S21308931","obs216870",0,FALSE,"CO-CAL","L2241379",5.0694879,-75.4413374,"Traveling",1,2015-01-02,2015,2,15.3166666666667,2.98333333333333,2.1,0.70391061452514,3,2455.04296875,119.940673828125,0,0,0,0,0,0,0,0,11.5814944574653,65.8536585365854,0,0,0,0,0,0,0,0,11.5814944574653,34.1463414634146,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1784","S27606907","obs131205",10,TRUE,"CO-CAL","L2241379",5.0694879,-75.4413374,"Traveling",1,2016-02-15,2016,46,15.25,4,4.828,1.207,1,2455.04296875,119.940673828125,0,0,0,0,0,0,0,0,10.00219975872,63.4146341463415,0,0,0,0,0,0,0,0,10.00219975872,36.5853658536585,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1785","S42152749","obs446456",0,FALSE,"CO-CAL","L2241379",5.0694879,-75.4413374,"Stationary",1,2018-01-17,2018,17,17,1,0,0,1,2455.04296875,119.940673828125,0,0,0,0,0,0,0,0,10.5286313249686,63.4146341463415,0,0,0,0,0,0,0,0,10.5286313249686,36.5853658536585,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1786","S43168013","obs134567",0,FALSE,"CO-CAL","L2241379",5.0694879,-75.4413374,"Stationary",1,2018-02-01,2018,32,15,2,0,0,6,2455.04296875,119.940673828125,0,0,0,0,0,0,0,0,10.5286313249686,63.4146341463415,0,0,0,0,0,0,0,0,10.5286313249686,36.5853658536585,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1787","S20914213","obs354845",1,TRUE,"CO-CAL","L2241379",5.0694879,-75.4413374,"Traveling",1,2014-02-19,2014,50,5.75,4.5,3,0.666666666666667,3,2455.04296875,119.940673828125,0,0,0,0,0,0,0,0,7.37004192747793,70.7317073170732,0,0,0,0,0,0,0,0,7.37004192747793,29.2682926829268,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1788","S38682355","obs433512",0,FALSE,"CO-CAL","L2241379",5.0694879,-75.4413374,"Traveling",1,2017-03-06,2017,65,7,0.166666666666667,1,6,1,2455.04296875,119.940673828125,0,0,0,0,0,0,0,0,10.00219975872,53.6585365853659,0,0,0,0,0,0,0,0,10.00219975872,46.3414634146341,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1789","S52135321","obs837543",3,TRUE,"CO-CAL","L2241379",5.0694879,-75.4413374,"Traveling",1,2019-01-16,2019,16,6.75,4.5,4.023,0.894,6,2455.04296875,119.940673828125,0,0,0,0,0,0,0,0,11.055062891217,41.4634146341463,0,0,0,0,0,0,0,0,11.055062891217,58.5365853658537,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1790","S43252095","obs564872",0,FALSE,"CO-CAL","L2241379",5.0694879,-75.4413374,"Traveling",1,2018-02-26,2018,57,16.0833333333333,1.91666666666667,2.414,1.25947826086957,9,2455.04296875,119.940673828125,0,0,0,0,0,0,0,0,10.5286313249686,63.4146341463415,0,0,0,0,0,0,0,0,10.5286313249686,36.5853658536585,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1791","S34611337","obs645717",0,FALSE,"CO-CAL","L2241379",5.0694879,-75.4413374,"Traveling",1,2017-02-16,2017,47,7,5,3,0.6,5,2455.04296875,119.940673828125,0,0,0,0,0,0,0,0,10.00219975872,53.6585365853659,0,0,0,0,0,0,0,0,10.00219975872,46.3414634146341,0,0,0,0,0,0,0,0,0,0,0,0,0,0
