checklist_id,observer_id,observation_count,species_observed,state_code,locality_id,latitude,longitude,protocol_type,all_species_reported,observation_date,year,day_of_year,hours_of_day,effort_hours,effort_distance_km,effort_speed_kmph,number_observers
S86693616,obs239617,0,FALSE,CO-CAL,L14667995,5.087845,-75.450272,Stationary,1,2018-02-18,2018,49,5.416666666666667,0.16666666666666666,0,0,1
S86693593,obs239617,0,FALSE,CO-CAL,L14667995,5.087845,-75.450272,Stationary,1,2018-02-16,2018,47,5.866666666666667,0.16666666666666666,0,0,1
S86693585,obs239617,0,FALSE,CO-CAL,L14667995,5.087845,-75.450272,Stationary,1,2018-02-15,2018,46,8.666666666666666,0.16666666666666666,0,0,1
S86693613,obs239617,0,FALSE,CO-CAL,L14667996,5.086115,-75.449405,Stationary,1,2018-02-17,2018,48,9.75,0.16666666666666666,0,0,1
S86693615,obs239617,0,FALSE,CO-CAL,L14667996,5.086115,-75.449405,Stationary,1,2018-02-18,2018,49,5.016666666666667,0.16666666666666666,0,0,1
S86693586,obs239617,0,FALSE,CO-CAL,L14667996,5.086115,-75.449405,Stationary,1,2018-02-15,2018,46,9.133333333333333,0.16666666666666666,0,0,1
S86693592,obs239617,0,FALSE,CO-CAL,L14667996,5.086115,-75.449405,Stationary,1,2018-02-16,2018,47,5.5,0.16666666666666666,0,0,1
S86693612,obs239617,0,FALSE,CO-CAL,L14667997,5.084266,-75.44771,Stationary,1,2018-02-17,2018,48,9.4,0.16666666666666666,0,0,1
S86693617,obs239617,0,FALSE,CO-CAL,L14667997,5.084266,-75.44771,Stationary,1,2018-02-18,2018,49,5.9,0.16666666666666666,0,0,1
S86693591,obs239617,0,FALSE,CO-CAL,L14667997,5.084266,-75.44771,Stationary,1,2018-02-16,2018,47,5.083333333333333,0.16666666666666666,0,0,1
S86693587,obs239617,0,FALSE,CO-CAL,L14667997,5.084266,-75.44771,Stationary,1,2018-02-15,2018,46,9.5,0.16666666666666666,0,0,1
S86693618,obs239617,0,FALSE,CO-CAL,L14667998,5.08186,-75.44161,Stationary,1,2018-02-18,2018,49,6.433333333333334,0.16666666666666666,0,0,1
S86693588,obs239617,0,FALSE,CO-CAL,L14667998,5.08186,-75.44161,Stationary,1,2018-02-15,2018,46,10.066666666666666,0.16666666666666666,0,0,1
S86693594,obs239617,0,FALSE,CO-CAL,L14667998,5.08186,-75.44161,Stationary,1,2018-02-16,2018,47,6.5,0.16666666666666666,0,0,1
S86693611,obs239617,0,FALSE,CO-CAL,L14667998,5.08186,-75.44161,Stationary,1,2018-02-17,2018,48,8.916666666666666,0.16666666666666666,0,0,1
S86693595,obs239617,0,FALSE,CO-CAL,L14667999,5.08015,-75.43997,Stationary,1,2018-02-16,2018,47,6.833333333333333,0.16666666666666666,0,0,1
S86693589,obs239617,0,FALSE,CO-CAL,L14667999,5.08015,-75.43997,Stationary,1,2018-02-15,2018,46,10.45,0.16666666666666666,0,0,1
S86693619,obs239617,0,FALSE,CO-CAL,L14667999,5.08015,-75.43997,Stationary,1,2018-02-18,2018,49,6.783333333333333,0.16666666666666666,0,0,1
S86693609,obs239617,0,FALSE,CO-CAL,L14667999,5.08015,-75.43997,Stationary,1,2018-02-17,2018,48,8.233333333333333,0.16666666666666666,0,0,1
S86693610,obs239617,0,FALSE,CO-CAL,L14668000,5.08108,-75.4384,Stationary,1,2018-02-17,2018,48,8.516666666666667,0.16666666666666666,0,0,1
S86693596,obs239617,0,FALSE,CO-CAL,L14668000,5.08108,-75.4384,Stationary,1,2018-02-16,2018,47,7.133333333333334,0.16666666666666666,0,0,1
S86693620,obs239617,0,FALSE,CO-CAL,L14668000,5.08108,-75.4384,Stationary,1,2018-02-18,2018,49,7.066666666666666,0.16666666666666666,0,0,1
S86693590,obs239617,0,FALSE,CO-CAL,L14668000,5.08108,-75.4384,Stationary,1,2018-02-15,2018,46,10.766666666666667,0.16666666666666666,0,0,1
S86693661,obs239617,0,FALSE,CO-CAL,L14668001,4.99644,-75.40913,Stationary,1,2018-02-24,2018,55,11.633333333333333,0.16666666666666666,0,0,1
S86693669,obs239617,0,FALSE,CO-CAL,L14668001,4.99644,-75.40913,Stationary,1,2018-02-25,2018,56,6.983333333333333,0.16666666666666666,0,0,1
S86693649,obs239617,0,FALSE,CO-CAL,L14668001,4.99644,-75.40913,Stationary,1,2018-02-23,2018,54,7.15,0.16666666666666666,0,0,1
S86693628,obs239617,0,FALSE,CO-CAL,L14668001,4.99644,-75.40913,Stationary,1,2018-02-22,2018,53,7.866666666666667,0.16666666666666666,0,0,1
S86693660,obs239617,0,FALSE,CO-CAL,L14668002,4.99488,-75.41056,Stationary,1,2018-02-24,2018,55,10.9,0.16666666666666666,0,0,1
S86693629,obs239617,0,FALSE,CO-CAL,L14668002,4.99488,-75.41056,Stationary,1,2018-02-22,2018,53,8.216666666666667,0.16666666666666666,0,0,1
S86693670,obs239617,0,FALSE,CO-CAL,L14668002,4.99488,-75.41056,Stationary,1,2018-02-25,2018,56,7.433333333333334,0.16666666666666666,0,0,1
S86693648,obs239617,0,FALSE,CO-CAL,L14668002,4.99488,-75.41056,Stationary,1,2018-02-23,2018,54,6.75,0.16666666666666666,0,0,1
S86693659,obs239617,0,FALSE,CO-CAL,L14668003,4.995813,-75.412847,Stationary,1,2018-02-24,2018,55,10.25,0.16666666666666666,0,0,1
S86693647,obs239617,0,FALSE,CO-CAL,L14668003,4.995813,-75.412847,Stationary,1,2018-02-23,2018,54,6.4,0.16666666666666666,0,0,1
S86693630,obs239617,0,FALSE,CO-CAL,L14668003,4.995813,-75.412847,Stationary,1,2018-02-22,2018,53,8.65,0.16666666666666666,0,0,1
S86693671,obs239617,0,FALSE,CO-CAL,L14668003,4.995813,-75.412847,Stationary,1,2018-02-25,2018,56,7.75,0.16666666666666666,0,0,1
S86693646,obs239617,0,FALSE,CO-CAL,L14668004,4.9954,-75.42219,Stationary,1,2018-02-23,2018,54,5.8,0.16666666666666666,0,0,1
S86693631,obs239617,0,FALSE,CO-CAL,L14668004,4.9954,-75.42219,Stationary,1,2018-02-22,2018,53,9.216666666666667,0.16666666666666666,0,0,1
S86693658,obs239617,0,FALSE,CO-CAL,L14668004,4.9954,-75.42219,Stationary,1,2018-02-24,2018,55,9.883333333333333,0.16666666666666666,0,0,1
S86693672,obs239617,0,FALSE,CO-CAL,L14668004,4.9954,-75.42219,Stationary,1,2018-02-25,2018,56,8.333333333333334,0.16666666666666666,0,0,1
S86693641,obs239617,0,FALSE,CO-CAL,L14668005,4.99558,-75.424,Stationary,1,2018-02-23,2018,54,5.533333333333333,0.16666666666666666,0,0,1
S86693668,obs239617,0,FALSE,CO-CAL,L14668005,4.99558,-75.424,Stationary,1,2018-02-25,2018,56,6.616666666666667,0.16666666666666666,0,0,1
S86693632,obs239617,0,FALSE,CO-CAL,L14668005,4.99558,-75.424,Stationary,1,2018-02-22,2018,53,9.516666666666667,0.16666666666666666,0,0,1
S86693657,obs239617,0,FALSE,CO-CAL,L14668005,4.99558,-75.424,Stationary,1,2018-02-24,2018,55,9.6,0.16666666666666666,0,0,1
S86693633,obs239617,0,FALSE,CO-CAL,L14668006,4.99741,-75.42269,Stationary,1,2018-02-22,2018,53,9.916666666666666,0.16666666666666666,0,0,1
S86693656,obs239617,0,FALSE,CO-CAL,L14668006,4.99741,-75.42269,Stationary,1,2018-02-24,2018,55,5.383333333333334,0.16666666666666666,0,0,1
S86693640,obs239617,0,FALSE,CO-CAL,L14668006,4.99741,-75.42269,Stationary,1,2018-02-23,2018,54,5.15,0.16666666666666666,0,0,1
S86693673,obs239617,0,FALSE,CO-CAL,L14668006,4.99741,-75.42269,Stationary,1,2018-02-25,2018,56,8.683333333333334,0.16666666666666666,0,0,1
S86693674,obs239617,0,FALSE,CO-CAL,L14668010,4.968398,-75.363938,Stationary,1,2018-02-25,2018,56,10.2,0.16666666666666666,0,0,1
S86693637,obs239617,0,FALSE,CO-CAL,L14668010,4.968398,-75.363938,Stationary,1,2018-02-22,2018,53,13.616666666666667,0.16666666666666666,0,0,1
S86693652,obs239617,0,FALSE,CO-CAL,L14668010,4.968398,-75.363938,Stationary,1,2018-02-23,2018,54,11.316666666666666,0.16666666666666666,0,0,1
S86693664,obs239617,0,FALSE,CO-CAL,L14668010,4.968398,-75.363938,Stationary,1,2018-02-24,2018,55,13.55,0.16666666666666666,0,0,1
S86693663,obs239617,0,FALSE,CO-CAL,L14668011,4.968491,-75.36212,Stationary,1,2018-02-24,2018,55,13.316666666666666,0.16666666666666666,0,0,1
S86693638,obs239617,0,FALSE,CO-CAL,L14668011,4.968491,-75.36212,Stationary,1,2018-02-22,2018,53,13.883333333333333,0.16666666666666666,0,0,1
S86693651,obs239617,0,FALSE,CO-CAL,L14668011,4.968491,-75.36212,Stationary,1,2018-02-23,2018,54,11.1,0.16666666666666666,0,0,1
S86693675,obs239617,0,FALSE,CO-CAL,L14668011,4.968491,-75.36212,Stationary,1,2018-02-25,2018,56,10.466666666666667,0.16666666666666666,0,0,1
S86693662,obs239617,0,FALSE,CO-CAL,L14668012,4.967926,-75.3604,Stationary,1,2018-02-24,2018,55,13.066666666666666,0.16666666666666666,0,0,1
S86693639,obs239617,0,FALSE,CO-CAL,L14668012,4.967926,-75.3604,Stationary,1,2018-02-22,2018,53,14.133333333333333,0.16666666666666666,0,0,1
S86693676,obs239617,0,FALSE,CO-CAL,L14668012,4.967926,-75.3604,Stationary,1,2018-02-25,2018,56,10.733333333333333,0.16666666666666666,0,0,1
S86693650,obs239617,0,FALSE,CO-CAL,L14668012,4.967926,-75.3604,Stationary,1,2018-02-23,2018,54,10.866666666666667,0.16666666666666666,0,0,1
S87697833,obs1356706,0,FALSE,CO-CAL,L14858426,5.3873077,-75.3396678,Traveling,1,2021-03-29,2021,88,15,2.5,1,0.4,4
S105940920,obs1836622,1,TRUE,CO-CAL,L15092127,5.3956081,-75.1563671,Traveling,1,2022-03-31,2022,90,5.633333333333333,1.6333333333333333,0.55,0.33673469387755106,1
S104462727,obs1836622,0,FALSE,CO-CAL,L15092127,5.3956081,-75.1563671,Traveling,1,2022-03-08,2022,67,14.8,2.6666666666666665,1.33,0.49875,1
S102203809,obs1836622,1,TRUE,CO-CAL,L15092127,5.3956081,-75.1563671,Traveling,1,2022-02-07,2022,38,6.883333333333333,1.45,1.12,0.7724137931034484,1
S103064363,obs1836622,1,TRUE,CO-CAL,L15092127,5.3956081,-75.1563671,Traveling,1,2022-02-17,2022,48,9.266666666666667,3.85,2.73,0.7090909090909091,1
S102067069,obs1836622,3,TRUE,CO-CAL,L15092127,5.3956081,-75.1563671,Traveling,1,2022-02-05,2022,36,6.383333333333334,5,2.87,0.5740000000000001,1
S104924405,obs1836622,2,TRUE,CO-CAL,L15092127,5.3956081,-75.1563671,Stationary,1,2022-03-16,2022,75,6.216666666666667,0.9333333333333333,0,0,1
S104658996,obs1836622,2,TRUE,CO-CAL,L15092127,5.3956081,-75.1563671,Stationary,1,2022-03-12,2022,71,6.166666666666667,1.7166666666666666,0,0,1
S105889950,obs1836622,0,FALSE,CO-CAL,L15092127,5.3956081,-75.1563671,Traveling,1,2022-03-30,2022,89,5.866666666666667,1.3833333333333333,0.57,0.4120481927710843,1
S105416057,obs1836622,0,FALSE,CO-CAL,L15092127,5.3956081,-75.1563671,Traveling,1,2022-03-23,2022,82,5.15,2.4166666666666665,2.11,0.8731034482758621,1
S102260367,obs1836622,0,FALSE,CO-CAL,L15092127,5.3956081,-75.1563671,Traveling,1,2022-02-08,2022,39,5.95,1.0833333333333333,0.31,0.28615384615384615,1
S100488646,obs1836622,2,TRUE,CO-CAL,L15092127,5.3956081,-75.1563671,Stationary,1,2022-01-10,2022,10,8.416666666666666,1.4,0,0,1
S105294314,obs1836622,2,TRUE,CO-CAL,L15092127,5.3956081,-75.1563671,Traveling,1,2022-03-21,2022,80,7.766666666666667,0.5666666666666667,0.42,0.7411764705882353,1
S102404153,obs1836622,0,FALSE,CO-CAL,L15092127,5.3956081,-75.1563671,Stationary,1,2022-02-10,2022,41,18.483333333333334,0.13333333333333333,0,0,1
S99922115,obs1836622,3,TRUE,CO-CAL,L15092127,5.3956081,-75.1563671,Traveling,1,2022-01-02,2022,2,6.383333333333334,3.6,2.84,0.7888888888888889,1
S101471117,obs1439256,0,FALSE,CO-CAL,L15100865,5.3216461,-74.9440445,Stationary,1,2022-01-26,2022,26,8.333333333333334,0.3333333333333333,0,0,5
S102367666,obs1439256,0,FALSE,CO-CAL,L15100865,5.3216461,-74.9440445,Traveling,1,2022-02-10,2022,41,6.783333333333333,0.5333333333333333,0.49,0.91875,2
S100515281,obs1321753,0,FALSE,CO-CAL,L15367937,5.5765182,-74.9304394,Traveling,1,2022-01-10,2022,10,14.966666666666667,1.8166666666666667,3.14,1.728440366972477,1
S81196434,obs1940307,0,FALSE,CO-CAL,L15638450,4.9440353,-75.582604,Stationary,1,2021-02-13,2021,44,13.95,0.25,0,0,2
S102050663,obs1940307,0,FALSE,CO-CAL,L15638450,4.9440353,-75.582604,Stationary,1,2022-02-05,2022,36,9.066666666666666,0.16666666666666666,0,0,3
S103835720,obs1940307,0,FALSE,CO-CAL,L15638450,4.9440353,-75.582604,Stationary,1,2022-02-27,2022,58,12.4,0.2833333333333333,0,0,2
S80953249,obs1940307,0,FALSE,CO-CAL,L15638450,4.9440353,-75.582604,Stationary,1,2021-02-12,2021,43,12.933333333333334,0.7166666666666667,0,0,2
S103756379,obs1940307,2,TRUE,CO-CAL,L15638450,4.9440353,-75.582604,Stationary,1,2022-02-26,2022,57,11.733333333333333,0.4166666666666667,0,0,2
S103766952,obs1940307,0,FALSE,CO-CAL,L15638450,4.9440353,-75.582604,Stationary,1,2022-02-26,2022,57,14.033333333333333,0.016666666666666666,0,0,2
S105258734,obs1836622,3,TRUE,CO-CAL,L15720495,5.4410023,-75.1213604,Traveling,1,2022-03-20,2022,79,9.45,2.783333333333333,2.99,1.0742514970059882,1
S93392712,obs231091,2,TRUE,CO-CAL,L16139214,5.0724517,-75.8642,Traveling,1,2016-01-11,2016,11,15.5,2,1,0.5,2
S103907617,obs2707605,0,FALSE,CO-CAL,L16215689,4.9899556,-75.533775,Stationary,1,2022-02-21,2022,52,10,1,0,0,1
S101270179,obs1352602,0,FALSE,CO-CAL,L16425987,5.051972,-75.589393,Traveling,1,2022-01-23,2022,23,7.883333333333333,1.9666666666666666,0.625,0.31779661016949157,1
S63753741,obs1352602,0,FALSE,CO-CAL,L16425987,5.051972,-75.589393,Traveling,1,2020-01-25,2020,25,7.416666666666667,0.8333333333333334,0.407,0.48839999999999995,1
S63794595,obs1352602,0,FALSE,CO-CAL,L16425987,5.051972,-75.589393,Stationary,1,2020-01-26,2020,26,8.4,0.2,0,0,1
S63757861,obs1352602,0,FALSE,CO-CAL,L16425987,5.051972,-75.589393,Traveling,1,2020-01-25,2020,25,9.566666666666666,0.9333333333333333,1.427,1.5289285714285714,1
S66377479,obs1352602,0,FALSE,CO-CAL,L16425987,5.051972,-75.589393,Stationary,1,2020-03-29,2020,89,16.083333333333332,0.5,0,0,1
S101703522,obs1352602,1,TRUE,CO-CAL,L16425987,5.051972,-75.589393,Stationary,1,2022-01-30,2022,30,7.766666666666667,0.9333333333333333,0,0,1
S66413430,obs1352602,0,FALSE,CO-CAL,L16425987,5.051972,-75.589393,Traveling,1,2020-03-30,2020,90,13.666666666666666,1.9833333333333334,0.905,0.45630252100840335,1
S100004568,obs1352602,0,FALSE,CO-CAL,L16425987,5.051972,-75.589393,Stationary,1,2022-01-03,2022,3,6.9,0.43333333333333335,0,0,1
S100081832,obs1352602,0,FALSE,CO-CAL,L16425987,5.051972,-75.589393,Stationary,1,2022-01-04,2022,4,6.383333333333334,0.5333333333333333,0,0,1
S100407827,obs1352602,0,FALSE,CO-CAL,L16425987,5.051972,-75.589393,Stationary,1,2022-01-09,2022,9,7.483333333333333,0.5,0,0,1
S100486342,obs1352602,0,FALSE,CO-CAL,L16425987,5.051972,-75.589393,Stationary,1,2022-01-10,2022,10,8.033333333333333,1.0833333333333333,0,0,1
S100832051,obs1352602,0,FALSE,CO-CAL,L16425987,5.051972,-75.589393,Stationary,1,2022-01-16,2022,16,6.5,1.7333333333333334,0,0,1
S101233051,obs1352602,0,FALSE,CO-CAL,L16425987,5.051972,-75.589393,Stationary,1,2022-01-22,2022,22,16.45,0.5,0,0,1
S100971541,obs1352602,0,FALSE,CO-CAL,L16425987,5.051972,-75.589393,Stationary,1,2022-01-18,2022,18,6.75,0.13333333333333333,0,0,1
S102551783,obs1352602,0,FALSE,CO-CAL,L16425987,5.051972,-75.589393,Stationary,1,2022-02-13,2022,44,7.466666666666667,0.5,0,0,1
S78961180,obs1352602,0,FALSE,CO-CAL,L16425987,5.051972,-75.589393,Stationary,1,2021-01-09,2021,9,17.15,0.05,0,0,1
S84171113,obs1352602,0,FALSE,CO-CAL,L16425987,5.051972,-75.589393,Stationary,1,2021-03-27,2021,86,6.566666666666666,0.2833333333333333,0,0,1
S100162429,obs793173,4,TRUE,CO-CAL,L16477115,5.3706471,-75.1405788,Traveling,1,2022-01-05,2022,5,5.766666666666667,4.333333333333333,5,1.153846153846154,1
S95304772,obs748746,0,FALSE,CO-CAL,L16493525,5.0634545,-75.4820237,Stationary,1,2021-03-06,2021,65,7.2,0.16666666666666666,0,0,1
S95304867,obs748746,0,FALSE,CO-CAL,L16493550,5.0638065,-75.4816294,Stationary,1,2021-03-06,2021,65,7.45,0.16666666666666666,0,0,1
S95304910,obs748746,0,FALSE,CO-CAL,L16493560,5.0639852,-75.4804794,Stationary,1,2021-03-06,2021,65,7.683333333333334,0.2,0,0,1
S95304968,obs748746,0,FALSE,CO-CAL,L16493568,5.0645987,-75.4806266,Stationary,1,2021-03-06,2021,65,8,0.16666666666666666,0,0,1
S95305075,obs748746,0,FALSE,CO-CAL,L16493592,5.0662766,-75.4801351,Stationary,1,2021-03-06,2021,65,8.6,0.18333333333333332,0,0,1
S95305118,obs748746,0,FALSE,CO-CAL,L16493600,5.0673416,-75.4806454,Stationary,1,2021-03-06,2021,65,8.833333333333334,0.2,0,0,1
S95305150,obs748746,0,FALSE,CO-CAL,L16493604,5.0672781,-75.4809143,Stationary,1,2021-03-06,2021,65,9.083333333333334,0.16666666666666666,0,0,1
S95305183,obs748746,0,FALSE,CO-CAL,L16493605,5.0656634,-75.4804432,Stationary,1,2021-03-06,2021,65,9.483333333333333,0.03333333333333333,0,0,1
S95305215,obs748746,0,FALSE,CO-CAL,L16493609,5.065795,-75.4807728,Stationary,1,2021-03-06,2021,65,9.566666666666666,0.1,0,0,1
S95305246,obs748746,0,FALSE,CO-CAL,L16493616,5.0657118,-75.4811731,Stationary,1,2021-03-06,2021,65,9.733333333333333,0.13333333333333333,0,0,1
S95304987,obs748746,0,FALSE,CO-CAL,L16493625,5.0653762,-75.48017,Stationary,1,2021-03-06,2021,65,8.233333333333333,0.16666666666666666,0,0,1
S95305380,obs748746,0,FALSE,CO-CAL,L16493646,4.9796089,-75.388258,Traveling,1,2021-03-31,2021,90,16.833333333333332,3.3333333333333335,6,1.7999999999999998,1
S100884913,obs2383216,0,FALSE,CO-CAL,L16647879,5.5746841,-74.9356682,Traveling,1,2022-01-16,2022,16,6.383333333333334,4.966666666666667,6.17,1.2422818791946308,1
S100792031,obs2383216,0,FALSE,CO-CAL,L16647879,5.5746841,-74.9356682,Traveling,1,2022-01-15,2022,15,6.166666666666667,3.566666666666667,4.34,1.216822429906542,2
S100971707,obs923050,0,FALSE,CO-CAL,L16674544,4.9879525,-75.5506167,Traveling,1,2022-01-18,2022,18,6.883333333333333,0.16666666666666666,0.15,0.9,1
S100047065,obs923050,0,FALSE,CO-CAL,L16674544,4.9879525,-75.5506167,Traveling,1,2022-01-03,2022,3,16,0.15,0.47,3.1333333333333333,1
S101153935,obs2146104,0,FALSE,CO-CAL,L16687573,5.319407,-74.9134233,Stationary,1,2022-01-21,2022,21,15.8,0.31666666666666665,0,0,1
S101162169,obs2146104,0,FALSE,CO-CAL,L16687573,5.319407,-74.9134233,Stationary,1,2022-01-21,2022,21,17.783333333333335,0.25,0,0,1
S82442670,obs1836622,0,FALSE,CO-CAL,L16708245,5.4730644,-75.1158826,Traveling,1,2021-02-27,2021,58,7.383333333333334,5.25,5.91,1.1257142857142857,1
S102000341,obs2044848,1,TRUE,CO-CAL,L16900479,5.3924818,-75.1716693,Traveling,1,2022-02-04,2022,35,8.3,1.95,2.41,1.235897435897436,1
S103028048,obs923050,0,FALSE,CO-CAL,L16947709,4.9973366,-75.5489173,Traveling,1,2022-02-19,2022,50,11.633333333333333,0.31666666666666665,1.11,3.5052631578947375,1
S103037280,obs923050,0,FALSE,CO-CAL,L16947709,4.9973366,-75.5489173,Traveling,1,2022-02-19,2022,50,12,0.6333333333333333,2.32,3.663157894736842,1
S100053082,obs923050,0,FALSE,CO-CAL,L16947709,4.9973366,-75.5489173,Traveling,1,2022-01-03,2022,3,16.216666666666665,1.1,2.59,2.354545454545454,1
S101944875,obs923050,2,TRUE,CO-CAL,L16947709,4.9973366,-75.5489173,Traveling,1,2022-02-03,2022,34,9.433333333333334,0.06666666666666667,0.72,10.799999999999999,1
S100045579,obs923050,0,FALSE,CO-CAL,L16947709,4.9973366,-75.5489173,Traveling,1,2022-01-03,2022,3,15.6,0.25,0.62,2.48,1
S101002979,obs923050,0,FALSE,CO-CAL,L16947709,4.9973366,-75.5489173,Traveling,1,2022-01-18,2022,18,16.983333333333334,0.2,1.83,9.15,1
S101943404,obs923050,0,FALSE,CO-CAL,L16947709,4.9973366,-75.5489173,Traveling,1,2022-02-03,2022,34,9.033333333333333,0.31666666666666665,1.16,3.663157894736842,1
S101942437,obs923050,0,FALSE,CO-CAL,L16947709,4.9973366,-75.5489173,Traveling,1,2022-02-03,2022,34,8.35,0.65,4.5,6.9230769230769225,1
S102917197,obs923050,0,FALSE,CO-CAL,L16947709,4.9973366,-75.5489173,Traveling,1,2022-02-18,2022,49,15.7,0.6833333333333333,2.2,3.2195121951219514,1
S101991139,obs923050,0,FALSE,CO-CAL,L16947709,4.9973366,-75.5489173,Traveling,1,2022-02-04,2022,35,7.566666666666666,0.3333333333333333,0.95,2.85,1
S100972513,obs923050,1,TRUE,CO-CAL,L16947709,4.9973366,-75.5489173,Traveling,1,2022-01-18,2022,18,7.1,0.6,2.14,3.566666666666667,1
S101991580,obs923050,1,TRUE,CO-CAL,L16947709,4.9973366,-75.5489173,Traveling,1,2022-02-04,2022,35,7.966666666666667,0.2,0.35,1.7499999999999998,1
S101131750,obs923050,1,TRUE,CO-CAL,L16947709,4.9973366,-75.5489173,Traveling,1,2022-01-21,2022,21,9.15,1.05,3.35,3.1904761904761902,1
S103742153,obs923050,0,FALSE,CO-CAL,L16947709,4.9973366,-75.5489173,Traveling,1,2022-02-26,2022,57,8.583333333333334,0.8,1.7,2.125,1
S105577658,obs2044848,0,FALSE,CO-CAL,L17004071,5.3146359,-74.9133917,Traveling,1,2022-03-25,2022,84,8.883333333333333,1,1.96,1.96,1
S101784595,obs773487,0,FALSE,CO-CAL,L17035936,5.0848704,-75.5122275,Traveling,1,2022-01-31,2022,31,11.583333333333334,0.08333333333333333,0.01,0.12000000000000001,1
S102280851,obs773487,0,FALSE,CO-CAL,L17035936,5.0848704,-75.5122275,Traveling,1,2022-02-05,2022,36,8.5,0.08333333333333333,0.01,0.12000000000000001,2
S101749594,obs1836622,0,FALSE,CO-CAL,L17132702,5.3899625,-74.9538585,Traveling,1,2022-01-30,2022,30,17.483333333333334,0.5666666666666667,0.24,0.4235294117647059,1
S101810167,obs1836622,0,FALSE,CO-CAL,L17132702,5.3899625,-74.9538585,Stationary,1,2022-01-31,2022,31,18.55,0.45,0,0,1
S101890710,obs1836622,1,TRUE,CO-CAL,L17132702,5.3899625,-74.9538585,Traveling,1,2022-02-02,2022,33,4.583333333333333,4.95,0.44,0.08888888888888889,1
S83765127,obs1836622,0,FALSE,CO-CAL,L17132702,5.3899625,-74.9538585,Traveling,1,2021-03-20,2021,79,14.766666666666667,2.9,0.93,0.3206896551724138,1
S79080967,obs1836622,0,FALSE,CO-CAL,L17132702,5.3899625,-74.9538585,Traveling,1,2021-01-11,2021,11,6.516666666666667,4.95,1.41,0.2848484848484848,1
S99889053,obs1458879,0,FALSE,CO-CAL,L17287201,5.3805837,-75.4827707,Traveling,1,2022-01-01,2022,1,19.566666666666666,0.8333333333333334,0.31,0.372,1
S99969343,obs2895654,0,FALSE,CO-CAL,L17301910,5.0112079,-75.5317899,Stationary,1,2022-01-02,2022,2,16.7,0.21666666666666667,0,0,1
S102609453,obs2895654,0,FALSE,CO-CAL,L17301910,5.0112079,-75.5317899,Stationary,1,2022-02-13,2022,44,14.183333333333334,0.3333333333333333,0,0,1
S100665079,obs2895654,1,TRUE,CO-CAL,L17301910,5.0112079,-75.5317899,Stationary,1,2022-01-13,2022,13,13.6,0.7666666666666667,0,0,2
S100034177,obs2895654,0,FALSE,CO-CAL,L17301910,5.0112079,-75.5317899,Stationary,1,2022-01-03,2022,3,10.166666666666666,0.16666666666666666,0,0,1
S102583551,obs2895654,0,FALSE,CO-CAL,L17301910,5.0112079,-75.5317899,Stationary,1,2022-02-13,2022,44,11.983333333333333,2.6333333333333333,0,0,3
S102610793,obs2895654,0,FALSE,CO-CAL,L17301910,5.0112079,-75.5317899,Stationary,1,2022-02-13,2022,44,16.666666666666668,0.25,0,0,1
S102552885,obs2895654,0,FALSE,CO-CAL,L17301910,5.0112079,-75.5317899,Stationary,1,2022-02-13,2022,44,8.333333333333334,0.06666666666666667,0,0,1
S100485147,obs2895654,0,FALSE,CO-CAL,L17301910,5.0112079,-75.5317899,Stationary,1,2022-01-10,2022,10,7.533333333333333,1.2,0,0,2
S100452374,obs2895654,0,FALSE,CO-CAL,L17301910,5.0112079,-75.5317899,Traveling,1,2022-01-09,2022,9,15.6,1.2166666666666666,1,0.8219178082191781,3
S100486415,obs2895654,0,FALSE,CO-CAL,L17301910,5.0112079,-75.5317899,Stationary,1,2022-01-10,2022,10,8.833333333333334,0.4166666666666667,0,0,1
S102339568,obs2895654,0,FALSE,CO-CAL,L17301910,5.0112079,-75.5317899,Stationary,1,2022-02-09,2022,40,14.466666666666667,0.18333333333333332,0,0,1
