"cv_0","id","scientific_name","lon","lat","pa","bio1","bio12","bio15","bio7","elevation_nad83","bio13"
2,"0","Desmognathus ochrophaeus",-498869.130022251,-383778.060649051,"0",2857,12158,117,325,44.4971084594727,1260
2,"0","Desmognathus ochrophaeus",-1480307.72651348,-564857.008017472,"0",2873,12230,132,320,266.254638671875,1289
2,"0","Desmognathus ochrophaeus",-593924.393180146,-455257.008017472,"0",2864,11319,113,321,29.8337440490723,1109
3,"0","Desmognathus ochrophaeus",-222763.866864356,103011.41303516,"0",2764,13136,207,372,679.192749023438,1415
1,"0","Desmognathus ochrophaeus",-1006141.05984681,-601190.341350805,"0",2856,9033,123,326,403.462799072266,922
4,"0","Desmognathus ochrophaeus",-515752.170957924,121142.991982528,"0",2805,10371,185,386,83.6542434692383,1070
2,"0","Desmognathus ochrophaeus",-1553184.91949594,-600199.11328063,"0",2872,14014,119,312,302.061187744141,1404
2,"0","Desmognathus ochrophaeus",-789386.157886029,-663239.360958648,"0",2880,11696,142,314,45.7733306884766,1224
1,"0","Desmognathus ochrophaeus",-340911.893180146,297330.491982528,"0",2778,11613,180,410,212.593444824219,1183
1,"0","Desmognathus ochrophaeus",-1026474.39318015,-807357.008017472,"0",2883,11951,118,306,217.365646362305,1246
4,"0","Desmognathus ochrophaeus",-825386.157886029,-695474.655076295,"0",2881,12009,146,313,79.8781967163086,1289
3,"0","Desmognathus ochrophaeus",-720161.893180146,-529294.508017472,"0",2871,11303,157,310,40.6725730895996,1174
3,"0","Desmognathus ochrophaeus",-785474.393180146,-670857.008017472,"0",2880,11969,147,313,44.9097518920898,1266
2,"0","Desmognathus ochrophaeus",-1136589.77779553,-868972.392632856,"0",2889,12073,151,306,227.38117980957,1349
1,"0","Desmognathus ochrophaeus",-1429621.45200368,-729062.890370413,"0",2879,13406,177,307,310.16357421875,1359
3,"0","Desmognathus ochrophaeus",-887869.130022252,77221.9393509493,"0",2805,8386,159,373,240.267166137695,837
5,"0","Desmognathus ochrophaeus",-290224.393180146,14080.4919825282,"0",2799,10991,189,389,226.528182983398,1171
4,"0","Desmognathus ochrophaeus",-602224.393180146,272080.491982528,"0",2778,10289,191,403,257.501983642578,1118
2,"0","Desmognathus ochrophaeus",-351307.726513479,42042.9919825282,"0",2769,15660,185,356,811.86181640625,1619
1,"0","Desmognathus ochrophaeus",-740688.678894432,211142.991982528,"0",2779,9226,174,393,397.636505126953,984
4,"0","Desmognathus ochrophaeus",-315605.972127514,165642.991982528,"0",2793,13520,158,389,191.133209228516,1436
4,"0","Desmognathus ochrophaeus",-335290.18265383,-123514.902754314,"0",2816,13168,71,370,208.09423828125,1233
3,"0","Desmognathus ochrophaeus",-867036.893180146,74080.4919825282,"0",2803,9246,146,371,302.932464599609,933
1,"0","Desmognathus ochrophaeus",-694841.059846813,61709.6586491949,"0",2813,9438,82,371,86.6406402587891,874
4,"0","Desmognathus ochrophaeus",-1589856.74612132,-717945.243311589,"0",2883,12751,184,306,285.022033691406,1388
1,"0","Desmognathus ochrophaeus",-884474.393180146,92357.277696814,"0",2804,9160,141,367,257.346160888672,874
2,"0","Desmognathus ochrophaeus",-1533374.39318015,-789757.008017472,"0",2889,14862,161,302,262.396881103516,1536
2,"0","Desmognathus ochrophaeus",-1069117.250323,-20357.0080174718,"0",2817,9922,96,349,237.229141235352,925
5,"0","Desmognathus ochrophaeus",-770107.726513479,-626290.341350805,"0",2878,11087,125,314,48.6320953369141,1139
3,"0","Desmognathus ochrophaeus",-396624.393180146,179042.991982528,"0",2800,11501,138,395,31.7368640899658,1105
2,"0","Desmognathus ochrophaeus",-641252.170957924,134642.991982528,"0",2795,9808,128,384,230.549346923828,1013
4,"0","Desmognathus ochrophaeus",-872338.029543783,-808447.917108381,"0",2889,11678,161,300,72.0855712890625,1274
5,"0","Desmognathus ochrophaeus",-1510843.95839754,-601009.181930515,"0",2877,13364,124,306,242.140426635742,1310
5,"0","Desmognathus ochrophaeus",-614474.393180146,-430544.508017472,"0",2857,12400,121,324,92.7373199462891,1253
1,"0","Desmognathus ochrophaeus",-1485448.07739067,-774725.429070103,"0",2888,13351,173,302,257.400970458984,1435
3,"0","Desmognathus ochrophaeus",-986783.91698967,-862214.150874614,"0",2891,12644,198,304,119.513732910156,1492
4,"0","Desmognathus ochrophaeus",-458824.393180146,230492.991982528,"0",2772,12787,153,388,424.686889648438,1314
2,"0","Desmognathus ochrophaeus",-1193974.39318015,-833857.008017472,"0",2884,11988,83,307,267.293823242188,1146
1,"0","Desmognathus ochrophaeus",-943974.393180146,-854207.008017471,"0",2892,12025,196,303,86.1965103149414,1417
2,"0","Desmognathus ochrophaeus",-1016617.250323,-739642.722303186,"0",2883,10740,108,317,164.886276245117,1073
1,"0","Desmognathus ochrophaeus",-251831.536037289,73642.9919825282,"0",2778,13197,221,384,472.036437988281,1422
1,"0","Desmognathus ochrophaeus",-248085.504291257,236809.658649195,"0",2772,14096,171,383,390.872436523438,1462
4,"0","Desmognathus ochrophaeus",-1035374.39318015,-869957.008017472,"0",2891,12786,183,302,152.559722900391,1457
3,"0","Desmognathus ochrophaeus",-1559589.77779553,-546972.392632856,"0",2875,12797,142,323,187.043395996094,1440
5,"0","Desmognathus ochrophaeus",-1460674.39318015,-598507.008017472,"0",2877,12480,121,311,256.369934082031,1274
2,"0","Desmognathus ochrophaeus",-627974.393180146,257976.325315861,"0",2777,10416,204,395,303.316436767578,1140
3,"0","Desmognathus ochrophaeus",-304974.393180146,268878.286100175,"0",2792,10667,175,403,18.7745323181152,1114
4,"0","Desmognathus ochrophaeus",-385574.393180146,136042.991982528,"0",2803,10385,216,384,52.6093215942383,1103
2,"0","Desmognathus ochrophaeus",-274092.040238969,72937.1096295871,"0",2790,10365,215,392,301.058624267578,1124
2,"0","Desmognathus ochrophaeus",-396641.059846813,-342579.230239694,"0",2850,12048,77,269,17.1133651733398,1131
3,"0","Desmognathus ochrophaeus",-1389921.7616012,-751567.534333261,"0",2878,11885,164,308,328.772369384766,1231
1,"0","Desmognathus ochrophaeus",-547641.059846813,112559.658649195,"0",2806,10209,166,380,77.7060470581055,1042
3,"0","Desmognathus ochrophaeus",-613816.498443304,-587514.902754314,"0",2875,11714,137,310,15.7373018264771,1276
3,"0","Desmognathus ochrophaeus",-755974.393180146,174142.991982528,"0",2784,9768,139,387,377.408782958984,1042
2,"0","Desmognathus ochrophaeus",-783599.393180146,-491107.008017472,"0",2866,10195,131,337,73.0620040893555,1089
4,"0","Desmognathus ochrophaeus",-727924.393180146,-616257.008017472,"0",2877,12350,149,293,35.2782135009766,1324
1,"0","Desmognathus ochrophaeus",-927196.615402368,-766857.008017472,"0",2884,11886,132,306,146.392684936523,1255
1,"0","Desmognathus ochrophaeus",-411617.250323003,156928.706268243,"0",2803,10324,161,386,38.1524696350098,1008
3,"0","Desmognathus ochrophaeus",-520783.91698967,-488404.627065091,"0",2862,11168,118,270,2.74276971817017,1142
3,"0","Desmognathus ochrophaeus",-587574.393180146,148042.991982528,"0",2798,9395,114,390,131.022888183594,919
3,"0","Desmognathus ochrophaeus",-1031849.39318015,-707294.508017472,"0",2873,12889,122,313,337.243072509766,1307
3,"0","Desmognathus ochrophaeus",-949831.536037289,-795547.484207948,"0",2889,11098,133,307,82.4977951049805,1147
5,"0","Desmognathus ochrophaeus",-282680.275533087,220878.286100175,"0",2792,11974,182,399,106.256355285645,1276
4,"0","Desmognathus ochrophaeus",-895774.393180146,-520957.008017472,"0",2856,8896,167,336,292.528259277344,911
2,"0","Desmognathus ochrophaeus",-941974.393180146,-738623.674684138,"0",2885,11588,116,312,117.67219543457,1185
1,"0","Desmognathus ochrophaeus",-792752.170957924,-558301.452461916,"0",2872,11186,124,324,78.8924102783203,1104
1,"0","Desmognathus ochrophaeus",-1229224.39318015,-791919.508017472,"0",2875,12381,85,307,364.858093261719,1157
2,"0","Desmognathus ochrophaeus",-1491974.39318015,-727071.293731757,"0",2881,13384,206,295,272.308258056641,1448
1,"0","Desmognathus ochrophaeus",-228688.678894432,65142.9919825282,"0",2767,16461,168,375,733.204772949219,1651
1,"0","Desmognathus ochrophaeus",-1051124.39318015,-768607.008017472,"0",2880,11854,137,314,255.250747680664,1267
4,"0","Desmognathus ochrophaeus",-626605.972127514,-631146.481701682,"0",2876,11141,142,278,14.888635635376,1187
2,"0","Desmognathus ochrophaeus",-380395.445811725,324537.728824633,"0",2761,10640,205,392,487.578247070312,1140
4,"0","Desmognathus ochrophaeus",-447128.239333992,-52818.5464790102,"0",2797,15070,66,365,528.09912109375,1349
2,"0","Desmognathus ochrophaeus",-232545.821751574,133500.134839671,"0",2772,14649,193,375,539.001770019531,1584
1,"0","Desmognathus ochrophaeus",-683355.345561099,142595.372934909,"0",2791,8988,130,388,297.65380859375,917
1,"0","Desmognathus ochrophaeus",-525752.170957924,-442301.452461916,"0",2863,12120,125,327,29.4121475219727,1257
3,"0","Desmognathus ochrophaeus",-549286.893180146,281142.991982528,"0",2779,10892,166,393,222.271835327148,1144
5,"0","Desmognathus ochrophaeus",-346641.059846813,-325490.341350805,"0",2845,12122,99,250,9.97146987915039,1205
5,"0","Desmognathus ochrophaeus",-345974.393180146,-231757.008017472,"0",2841,12557,94,357,12.5630369186401,1224
2,"0","Desmognathus ochrophaeus",-602816.498443304,250695.623561475,"0",2783,10060,188,405,231.803619384766,1076
4,"0","Desmognathus ochrophaeus",-1252752.17095792,-818301.452461916,"0",2880,13502,93,307,322.037506103516,1293
3,"0","Desmognathus ochrophaeus",-272688.678894432,168285.849125385,"0",2789,12382,192,388,218.764556884766,1341
1,"0","Desmognathus ochrophaeus",-876524.393180146,-798257.008017472,"0",2888,11477,155,301,80.502311706543,1254
3,"0","Desmognathus ochrophaeus",-883696.615402368,-720245.896906361,"0",2882,11540,122,310,132.545989990234,1206
2,"0","Desmognathus ochrophaeus",-879224.393180146,-596440.341350805,"0",2873,11084,143,331,124.455268859863,1206
4,"0","Desmognathus ochrophaeus",-742041.059846813,-712557.008017472,"0",2885,11748,186,290,10.3038702011108,1315
2,"0","Desmognathus ochrophaeus",-900574.393180146,-649957.008017472,"0",2875,11791,116,321,181.961120605469,1143
3,"0","Desmognathus ochrophaeus",-371474.393180146,270142.991982528,"0",2780,11501,168,406,213.982879638672,1141
1,"0","Desmognathus ochrophaeus",-644374.393180146,-484957.008017472,"0",2868,11636,130,310,22.643970489502,1171
4,"0","Desmognathus ochrophaeus",-521359.008564761,-404587.777248241,"0",2859,11872,127,332,33.753044128418,1210
3,"0","Desmognathus ochrophaeus",-441583.08883232,-191835.268887037,"0",2836,11713,115,357,64.8208465576172,1143
4,"0","Desmognathus ochrophaeus",-1152974.39318015,-795357.008017472,"0",2879,12375,109,313,293.854400634766,1190
1,"0","Desmognathus ochrophaeus",-1161824.39318015,-812057.008017472,"0",2881,12080,101,309,293.093231201172,1165
1,"0","Desmognathus ochrophaeus",-471807.726513479,-31023.6746841384,"0",2789,14335,75,366,551.849609375,1344
2,"0","Desmognathus ochrophaeus",-589974.393180146,140642.991982528,"0",2798,9521,119,385,138.804290771484,933
5,"0","Desmognathus ochrophaeus",-311474.393180146,-203857.008017472,"0",2824,14144,73,347,297.238189697266,1325
5,"0","Desmognathus ochrophaeus",-1166247.12045287,-805402.462562926,"0",2881,11628,103,313,271.377990722656,1129
4,"0","Desmognathus ochrophaeus",-380241.059846813,117376.325315862,"0",2807,9652,245,374,31.3363056182861,1047
1,"0","Desmognathus ochrophaeus",-455711.235285409,-313409.639596419,"0",2845,12129,103,327,91.1592025756836,1114
4,"0","Desmognathus ochrophaeus",-1585474.39318015,-690857.008017472,"0",2881,13612,157,304,297.850616455078,1391
5,"0","Desmognathus ochrophaeus",-712824.393180146,56842.9919825282,"0",2814,9831,99,360,89.6754379272461,958
2,"0","Desmognathus ochrophaeus",-650079.656338041,-494357.008017472,"0",2869,11558,131,308,22.2377376556396,1168
1,"0","Desmognathus ochrophaeus",-371661.893180146,281767.991982528,"0",2773,11502,187,404,334.865478515625,1190
2,"0","Desmognathus ochrophaeus",-303529.948735701,185087.436426973,"0",2790,12661,175,390,185.414077758789,1373
1,"0","Desmognathus ochrophaeus",-760724.393180146,173309.658649195,"0",2781,10687,134,381,425.397308349609,1124
3,"0","Desmognathus ochrophaeus",-522562.628474264,-438474.655076295,"0",2862,11984,124,329,32.7882385253906,1230
2,"0","Desmognathus ochrophaeus",-278585.504291257,-180023.674684139,"0",2823,13639,65,349,285.642761230469,1225
2,"0","Desmognathus ochrophaeus",-624831.536037289,-442166.531826996,"0",2863,11499,123,324,21.821268081665,1151
5,"0","Desmognathus ochrophaeus",-385974.393180146,313142.991982528,"0",2758,11681,207,385,547.573669433594,1261
2,"0","Desmognathus ochrophaeus",-956553.340548567,31537.7288246335,"0",2804,9174,124,357,349.981872558594,910
3,"0","Desmognathus ochrophaeus",-257503.804944852,46525.3449237047,"0",2783,13268,201,384,454.289855957031,1420
5,"0","Desmognathus ochrophaeus",-744883.484089237,-620720.644381108,"0",2879,10701,150,308,5.04868173599243,1150
1,"0","Desmognathus ochrophaeus",-1606574.39318015,-690490.341350805,"0",2881,14523,148,307,291.180053710938,1404
4,"0","Desmognathus ochrophaeus",-538224.393180146,135592.991982528,"0",2802,10043,150,390,70.4139862060547,1003
2,"0","Desmognathus ochrophaeus",-815562.628474264,76348.8743354694,"0",2804,9429,138,375,271.089569091797,899
3,"0","Desmognathus ochrophaeus",-431974.393180146,-133857.008017472,"0",2832,10729,172,360,29.59716796875,1116
2,"0","Desmognathus ochrophaeus",-355880.643180146,13299.2419825282,"0",2766,16120,176,349,755.552185058594,1659
4,"0","Desmognathus ochrophaeus",-533132.287916988,277800.88671937,"0",2772,10971,197,390,378.901611328125,1179
1,"0","Desmognathus ochrophaeus",-362524.393180146,301792.991982528,"0",2771,11531,184,407,322.307830810547,1185
5,"0","Desmognathus ochrophaeus",-447342.814232777,212432.465666739,"0",2783,13892,137,397,277.563049316406,1412
2,"0","Desmognathus ochrophaeus",-541024.393180146,-444457.008017472,"0",2864,11675,127,324,23.1848831176758,1192
4,"0","Desmognathus ochrophaeus",-619029.948735702,-517134.78579525,"0",2869,11652,114,301,14.4323883056641,1121
1,"0","Desmognathus ochrophaeus",-717374.393180146,-513957.008017472,"0",2869,11818,149,310,41.3369255065918,1189
5,"0","Desmognathus ochrophaeus",-1083474.39318015,-851357.008017472,"0",2890,12366,209,302,177.561416625977,1622
4,"0","Desmognathus ochrophaeus",-1007849.39318015,-856190.341350805,"0",2893,11725,176,302,99.8800735473633,1339
4,"0","Desmognathus ochrophaeus",-486237.551074883,-413988.58696484,"0",2860,11714,101,301,7.74778652191162,1144
3,"0","Desmognathus ochrophaeus",-885641.059846813,-597118.912779376,"0",2872,10583,144,332,124.301216125488,1139
3,"0","Desmognathus ochrophaeus",-262752.170957924,-168857.008017472,"0",2830,12402,68,358,115.347549438477,1116
3,"0","Desmognathus ochrophaeus",-940474.393180146,-835857.008017472,"0",2891,12199,160,305,93.765869140625,1314
1,"0","Desmognathus ochrophaeus",-1062188.67889443,-12928.4365889003,"0",2815,10199,87,352,248.597610473633,944
4,"0","Desmognathus ochrophaeus",-641610.75681651,-610675.189835653,"0",2877,11523,144,297,6.66199159622192,1233
2,"0","Desmognathus ochrophaeus",-633907.726513479,-650757.008017472,"0",2876,11104,139,254,4.31288480758667,1159
5,"0","Desmognathus ochrophaeus",-375752.170957924,49087.4364269727,"0",2810,11329,203,380,98.3653717041016,1177
2,"0","Desmognathus ochrophaeus",-967241.059846813,-710690.341350805,"0",2881,11494,104,318,158.650497436523,1173
2,"0","Desmognathus ochrophaeus",-340282.085487838,-105895.469555933,"0",2814,12278,75,376,181.515655517578,1133
4,"0","Desmognathus ochrophaeus",-1016117.250323,-736428.4365889,"0",2882,11107,109,316,184.877868652344,1117
5,"0","Desmognathus ochrophaeus",-866974.393180146,-744357.008017472,"0",2885,11692,132,308,94.0877990722656,1225
3,"0","Desmognathus ochrophaeus",-815974.393180146,-609357.008017472,"0",2876,11190,128,321,75.941047668457,1162
4,"0","Desmognathus ochrophaeus",-1039786.89318015,-757169.508017472,"0",2880,11567,123,314,244.972549438477,1183
3,"0","Desmognathus ochrophaeus",-319557.726513479,-257273.674684139,"0",2836,14444,77,345,162.026306152344,1329
2,"0","Desmognathus ochrophaeus",-769363.282069035,201198.547538084,"0",2777,10904,139,383,455.560882568359,1135
1,"0","Desmognathus ochrophaeus",-636816.498443304,131800.88671937,"0",2796,9538,128,387,213.599136352539,984
5,"0","Desmognathus ochrophaeus",-1015474.39318015,-859538.82619929,"0",2893,11698,175,303,94.6598968505859,1328
5,"0","Desmognathus ochrophaeus",-305688.678894432,-214214.150874615,"0",2825,14276,69,348,287.094787597656,1321
4,"0","Desmognathus ochrophaeus",-420349.393180146,304892.991982528,"0",2763,10273,208,402,475.393402099609,1127
1,"0","Desmognathus ochrophaeus",-263474.393180146,40642.9919825282,"0",2793,11004,200,391,273.921020507812,1160
5,"0","Desmognathus ochrophaeus",-507474.393180146,-402071.293731758,"0",2859,12339,120,327,51.2497711181641,1257
3,"0","Desmognathus ochrophaeus",-451241.059846813,36776.3253158616,"0",2768,15343,136,354,863.830261230469,1467
5,"0","Desmognathus ochrophaeus",-626589.777795531,233258.376597913,"0",2785,9106,194,403,223.952697753906,957
1,"0","Desmognathus ochrophaeus",-634141.059846813,168392.991982528,"0",2791,9300,129,393,239.593872070312,946
1,"0","Desmognathus ochrophaeus",-311141.059846813,98754.1030936394,"0",2783,13196,176,382,361.662567138672,1364
2,"0","Desmognathus ochrophaeus",-1438856.74612132,-760945.243311589,"0",2883,14212,179,304,316.209320068359,1489
4,"0","Desmognathus ochrophaeus",-955585.504291257,-790579.230239694,"0",2886,11655,129,305,144.478759765625,1207
2,"0","Desmognathus ochrophaeus",-649783.91698967,218071.5634111,"0",2789,8811,179,402,161.18913269043,899
3,"0","Desmognathus ochrophaeus",-1492057.72651348,-541690.341350805,"0",2872,11876,142,322,226.885040283203,1301
4,"0","Desmognathus ochrophaeus",-629974.393180146,-563857.008017472,"0",2873,11649,121,307,9.80430889129639,1204
1,"0","Desmognathus ochrophaeus",-519349.393180146,256392.991982528,"0",2777,11713,194,393,295.014587402344,1254
1,"0","Desmognathus ochrophaeus",-402141.059846813,134142.991982528,"0",2803,10407,217,387,66.2567596435547,1102
4,"0","Desmognathus ochrophaeus",-1540574.39318015,-793607.008017472,"0",2889,13510,165,304,246.335723876953,1398
5,"0","Desmognathus ochrophaeus",-598474.393180146,-541071.293731758,"0",2868,11830,105,275,4.45907878875732,1167
